Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
2023-01-01T13:45+01:00,2455.83,9220.422032,36437.75521,-29.97
2023-01-01T14:00+01:00,2455.54,9211.03827,38476.7802,168.3
2023-01-01T14:15+01:00,2454.06,9195.884969,38361.43759,-29.93
2023-01-01T14:30+01:00,2451.65,9215.582342,36927.59287,-29.93
2023-01-01T14:45+01:00,2452.52,9255.646401,36448.34922,-29.93
2023-01-01T15:00+01:00,2451.43,9259.3888,36813.98245,271.2
2023-01-01T15:15+01:00,2450.38,9306.281637,36601.99113,-29.9
2023-01-01T15:30+01:00,2448.98,9304.500113,35758.32617,-29.9
2023-01-01T15:45+01:00,2448.42,9376.149179,34821.22256,-29.9
2023-01-01T16:00+01:00,2451.35,9725.924733,33919.36679,-29.9
2023-01-01T16:15+01:00,2451.57,9907.198661,33282.68224,-29.9
2023-01-01T16:30+01:00,2452.95,9998.819605,32841.55844,-29.9
2023-01-01T16:45+01:00,2452.46,9965.663722,32495.3154,279.26
2023-01-01T17:00+01:00,2455.89,9605.783678,32141.37404,-30
2023-01-01T17:15+01:00,2455.78,9629.788039,32059.24986,-30
2023-01-01T17:30+01:00,2456.73,9772.128946,31978.78923,-29.9
2023-01-01T17:45+01:00,2458.43,9796.150436,31956.11145,480.14
2023-01-01T18:00+01:00,2457.74,10057.32403,31596.51737,-30
2023-01-01T18:15+01:00,2457.74,10236.34444,31358.89839,-29.9
2023-01-01T18:30+01:00,2456.37,10231.94025,31286.85639,-29.9
2023-01-01T18:45+01:00,2457.13,10363.69229,31115.87473,499.9
2023-01-01T19:00+01:00,2458.71,10108.78908,30938.11003,-29.9
2023-01-01T19:15+01:00,2458.91,10106.57316,30881.97099,-29.9
2023-01-01T19:30+01:00,2458.02,10096.06633,30744.45037,376.56
2023-01-01T19:45+01:00,2459.18,10038.90988,30574.38713,-29.9
2023-01-01T20:00+01:00,2461.03,10013.82184,30589.06594,277.06
2023-01-01T20:15+01:00,2462.66,9973.57277,30568.17571,-29.9
2023-01-01T20:30+01:00,2463.61,9923.332082,30557.23709,-30
2023-01-01T20:45+01:00,2460.56,9912.041906,30795.02533,-30
2023-01-01T21:00+01:00,2460.59,9703.567231,31410.17475,253.71
2023-01-01T21:15+01:00,2461.73,9708.648086,31083.99811,-29.9
2023-01-01T21:30+01:00,2463.66,9643.691534,30704.66561,-29.9
2023-01-01T21:45+01:00,2460.23,9635.460578,30310.00524,-29.9
2023-01-01T22:00+01:00,2461.24,9633.897661,29683.5498,219.7
2023-01-01T22:15+01:00,2462.21,9665.558079,29061.91692,-29.92
2023-01-01T22:30+01:00,2462.26,9667.228997,28626.62963,-29.94
2023-01-01T22:45+01:00,2461.07,9778.784263,28384.56073,-29.95
2023-01-01T23:00+01:00,2460.15,9799.083391,28273.17972,184.69
2023-01-01T23:15+01:00,2459.42,9730.751292,28203.37049,-29.94
2023-01-01T23:30+01:00,2460.02,9736.030266,28197.08306,-29.96
2023-01-01T23:45+01:00,2462.69,9795.001131,27884.95651,-29.98
2023-01-02T00:00+01:00,2463.49,10134.38775,27462.79157,149.91
2023-01-02T00:15+01:00,2462.87,9991.729062,26994.00657,-29.95
2023-01-02T00:30+01:00,2463.42,10020.77423,26404.72415,-29.97
2023-01-02T00:45+01:00,2461.82,10029.55631,26006.37929,-29.99
2023-01-02T01:00+01:00,2459.49,9967.201334,26079.94322,109.25
2023-01-02T01:15+01:00,2461.61,9960.844222,26171.36687,-29.92
2023-01-02T01:30+01:00,2462.29,10005.61612,25974.51824,-29.93
2023-01-02T01:45+01:00,2461.77,10009.95127,25836.10197,-29.94
2023-01-02T02:00+01:00,2461.34,10052.41572,26711.06509,94.88
2023-01-02T02:15+01:00,2460.19,10083.01682,27302.53296,-29.91
2023-01-02T02:30+01:00,2460.75,10087.04373,27393.31601,-29.9
2023-01-02T02:45+01:00,2461.99,10093.80402,27502.76595,-29.9
2023-01-02T03:00+01:00,2459.66,10127.6476,27854.7309,-29.91
2023-01-02T03:15+01:00,2460.6,10164.14777,28316.60035,-29.92
2023-01-02T03:30+01:00,2461.5,10188.31288,28709.82116,-29.92
2023-01-02T03:45+01:00,2458.68,10184.74737,29017.05729,96.35
2023-01-02T04:00+01:00,2459.44,10521.01585,29710.70415,-53.12
2023-01-02T04:15+01:00,2458.78,10847.38581,30033.72984,-30
2023-01-02T04:30+01:00,2459.32,11199.03605,30296.11453,-29.97
2023-01-02T04:45+01:00,2460.05,11454.92668,30890.26818,161.08
2023-01-02T05:00+01:00,2457.39,11735.27857,30947.07061,-139.97
2023-01-02T05:15+01:00,2459.97,11789.33056,31159.80411,-139.94
2023-01-02T05:30+01:00,2460.84,11808.82084,31676.52113,-59.93
2023-01-02T05:45+01:00,2459.74,11998.93412,32331.67487,622.41
2023-01-02T06:00+01:00,2461.48,12967.38594,33145.14415,-59.94
2023-01-02T06:15+01:00,2460.47,13648.68849,33687.94271,-29.97
2023-01-02T06:30+01:00,2458.34,14326.91072,33816.9694,-29.91
2023-01-02T06:45+01:00,2459.3,15023.10663,34015.5462,499.95
2023-01-02T07:00+01:00,2461.87,15947.59883,34508.21688,-30
2023-01-02T07:15+01:00,2461.38,16584.59199,34846.69805,-30
2023-01-02T07:30+01:00,2462.44,16759.14494,35394.63591,104.24
2023-01-02T07:45+01:00,2463.72,16791.02167,36270.09746,499.96
2023-01-02T08:00+01:00,2463.45,17197.3251,36599.2463,-30
2023-01-02T08:15+01:00,2460.32,17396.35862,36977.79347,-30
2023-01-02T08:30+01:00,2462.02,17580.51361,37873.44369,33.76
2023-01-02T08:45+01:00,2461.51,17803.56809,38416.18629,499.91
2023-01-02T09:00+01:00,2461.54,18419.71122,39366.96929,-29.9
2023-01-02T09:15+01:00,2461.01,18857.63649,39866.52055,-29.9
2023-01-02T09:30+01:00,2463.96,19002.24117,40172.03411,23.96
2023-01-02T09:45+01:00,2464.83,19215.98225,40501.33667,499.94
2023-01-02T10:00+01:00,2465.24,19732.26343,40790.48324,42.39
2023-01-02T10:15+01:00,2461.49,19882.69502,41357.84975,-29.9
2023-01-02T10:30+01:00,2462.26,20046.88509,41307.3119,-29.9
2023-01-02T10:45+01:00,2463.65,20279.10574,41463.16305,499.91
2023-01-02T11:00+01:00,2466.17,20228.19389,42195.63697,449.69
2023-01-02T11:15+01:00,2464.59,20184.67977,42656.89325,-29.9
2023-01-02T11:30+01:00,2464.8,20635.83351,42648.08096,-29.9
2023-01-02T11:45+01:00,2464.33,20571.40166,42775.72304,-29.9
2023-01-02T12:00+01:00,2463.78,20075.3517,42978.1796,499.91
2023-01-02T12:15+01:00,2462.94,19930.70795,42681.14912,-29.9
2023-01-02T12:30+01:00,2463.01,19936.39664,42507.83736,-20.42
2023-01-02T12:45+01:00,2461.89,20023.88309,42278.04707,-29.91
2023-01-02T13:00+01:00,2461.89,20231.14699,42146.3613,499.93
2023-01-02T13:15+01:00,2457.72,20461.4152,41502.35344,-3.81
2023-01-02T13:30+01:00,2459.4,20549.72147,40815.50518,-29.91
2023-01-02T13:45+01:00,2458.19,20588.24677,40365.41242,-29.91
2023-01-02T14:00+01:00,2458.78,20772.83193,39898.23241,499.94
2023-01-02T14:15+01:00,2457.71,21079.14401,39553.91835,-29.9
2023-01-02T14:30+01:00,2457.68,21299.16214,38680.95821,-29.9
2023-01-02T14:45+01:00,2457.17,21364.73093,37609.17801,-3.09
2023-01-02T15:00+01:00,2458.66,21365.09756,36623.42294,499.91
2023-01-02T15:15+01:00,2459.02,21508.60036,35754.85885,-0.12
2023-01-02T15:30+01:00,2459.08,21420.59529,35203.29288,-29.9
2023-01-02T15:45+01:00,2458.64,21442.71959,35149.92542,-29.9
2023-01-02T16:00+01:00,2458.31,21685.64307,35023.28052,499.92
2023-01-02T16:15+01:00,2458.02,21654.41189,34320.0472,-29.9
2023-01-02T16:30+01:00,2458.06,21589.82252,34246.34396,141.82
2023-01-02T16:45+01:00,2457.59,21700.18641,34161.64989,-29.9
2023-01-02T17:00+01:00,2456.94,22060.78759,34329.45263,416.17
2023-01-02T17:15+01:00,2455.57,22024.22482,34517.60312,-29.9
2023-01-02T17:30+01:00,2455.02,22064.48042,34772.05561,-29.9
2023-01-02T17:45+01:00,2457.3,21871.7004,35204.03663,239.59
2023-01-02T18:00+01:00,2457.29,22034.70753,35238.18145,499.92
2023-01-02T18:15+01:00,2454.5,21896.40067,35067.918,132.79
2023-01-02T18:30+01:00,2454.18,22018.32965,34915.64436,-29.9
2023-01-02T18:45+01:00,2454.87,22117.68815,35142.47757,-29.9
2023-01-02T19:00+01:00,2456.3,22162.05646,35179.619,499.95
2023-01-02T19:15+01:00,2456.01,22175.59383,34849.43111,99.95
2023-01-02T19:30+01:00,2456.79,22348.73717,34530.90741,-29.9
2023-01-02T19:45+01:00,2458.98,22286.30475,34067.19034,-30
2023-01-02T20:00+01:00,2459.41,22041.05374,33693.96744,740.76
2023-01-02T20:15+01:00,2457.08,21931.50959,33670.8923,-30
2023-01-02T20:30+01:00,2456.22,22039.02363,33545.90313,-59.95
2023-01-02T20:45+01:00,2457.85,21909.19967,33546.57876,-59.98
2023-01-02T21:00+01:00,2456.61,21762.43701,32987.68711,499.97
2023-01-02T21:15+01:00,2457.8,21577.3233,32566.28408,33.47
2023-01-02T21:30+01:00,2457.44,21411.26686,32102.11835,-30
2023-01-02T21:45+01:00,2455.47,21312.40522,31673.9886,-30
2023-01-02T22:00+01:00,2457.42,21548.64825,31140.836,569.8
2023-01-02T22:15+01:00,2459.73,21399.27328,30990.56537,-29.96
2023-01-02T22:30+01:00,2456.96,21366.61485,30817.86384,-59.91
2023-01-02T22:45+01:00,2459.16,21250.25773,30791.07398,-59.93
2023-01-02T23:00+01:00,2457.16,21019.85874,30436.80592,449.91
2023-01-02T23:15+01:00,2459.9,20904.44797,30294.34056,-29.95
2023-01-02T23:30+01:00,2457.64,20846.12042,29930.51133,-29.97
2023-01-02T23:45+01:00,2459.75,20671.32985,29528.77859,-30
2023-01-03T00:00+01:00,2457.9,20598.60741,28938.73843,154.11
2023-01-03T00:15+01:00,2458.17,20210.73626,28929.72477,124.94
2023-01-03T00:30+01:00,2457.07,20233.15735,28907.01239,86.08
2023-01-03T00:45+01:00,2457.67,20157.52751,28460.73184,75.08
2023-01-03T01:00+01:00,2458.13,20190.22405,28041.59309,124.97
2023-01-03T01:15+01:00,2458.07,20191.35226,27901.44557,114.94
2023-01-03T01:30+01:00,2458.01,20161.34322,27448.36285,109.91
2023-01-03T01:45+01:00,2457.46,20168.79473,27320.51869,73.5
2023-01-03T02:00+01:00,2458.39,19820.89581,27110.03833,104.9
2023-01-03T02:15+01:00,2460.64,19552.32649,26595.16199,79.1
2023-01-03T02:30+01:00,2463.06,19657.72559,26093.19054,94.07
2023-01-03T02:45+01:00,2463.27,19673.81541,25478.39462,105.9
2023-01-03T03:00+01:00,2462.67,19796.65213,25151.09416,94.91
2023-01-03T03:15+01:00,2460.82,19793.33518,25044.15059,92.98
2023-01-03T03:30+01:00,2459.96,19751.34053,24776.00484,88.7
2023-01-03T03:45+01:00,2461.99,19838.16844,24513.64248,107.91
2023-01-03T04:00+01:00,2462.74,20001.70559,24052.92661,73.39
2023-01-03T04:15+01:00,2464.74,20229.12253,23540.64042,113.01
2023-01-03T04:30+01:00,2464.77,20310.98876,23538.69733,97.83
2023-01-03T04:45+01:00,2463.7,20510.34967,23114.32741,123.08
2023-01-03T05:00+01:00,2464.61,20667.41473,22590.21538,63.7
2023-01-03T05:15+01:00,2464.87,20892.45786,22406.34516,89.2
2023-01-03T05:30+01:00,2464.06,21481.75512,22169.08074,157.91
2023-01-03T05:45+01:00,2463.8,22167.57062,21753.39784,192.79
2023-01-03T06:00+01:00,2463.73,23393.96442,21767.06501,79.93
2023-01-03T06:15+01:00,2464.35,23860.21484,21676.13355,136.3
2023-01-03T06:30+01:00,2464.22,24383.58243,21245.26334,185.84
2023-01-03T06:45+01:00,2464.71,24690.62887,20924.64861,217.93
2023-01-03T07:00+01:00,2463.74,25176.85645,20895.78656,128.8
2023-01-03T07:15+01:00,2463.05,25634.43093,20836.59105,164.28
2023-01-03T07:30+01:00,2462.5,26180.84219,20960.93886,214.95
2023-01-03T07:45+01:00,2463.29,26770.32524,20842.19336,240.26
2023-01-03T08:00+01:00,2462.98,26907.54478,20575.24501,120.07
2023-01-03T08:15+01:00,2463.54,26994.20001,20520.96384,180.03
2023-01-03T08:30+01:00,2460.94,27124.69217,20451.57913,190.08
2023-01-03T08:45+01:00,2462.88,27238.3676,20941.80176,217.8
2023-01-03T09:00+01:00,2462.97,27293.83362,21508.79563,195.96
2023-01-03T09:15+01:00,2466.23,27475.35722,21770.43205,190.09
2023-01-03T09:30+01:00,2467.87,27522.27555,22598.08116,185.1
2023-01-03T09:45+01:00,2466.77,27543.89531,23752.52722,183.03
2023-01-03T10:00+01:00,2465.07,27586.26369,24409.32186,200.04
2023-01-03T10:15+01:00,2462.79,27495.71255,24663.04349,185.05
2023-01-03T10:30+01:00,2465.44,27539.18818,25491.60573,180.04
2023-01-03T10:45+01:00,2464.62,27602.18792,26182.48459,167
2023-01-03T11:00+01:00,2463.31,27610.06693,26780.57526,190.08
2023-01-03T11:15+01:00,2466.2,27375.95135,27274.33955,186.65
2023-01-03T11:30+01:00,2464.15,27389.90825,27751.36893,177.1
2023-01-03T11:45+01:00,2464.74,27473.21119,27926.4845,150.09
2023-01-03T12:00+01:00,2463.68,27387.54556,27891.80593,188.98
2023-01-03T12:15+01:00,2462.48,27376.99387,27633.73567,189.31
2023-01-03T12:30+01:00,2461.02,27243.1864,27397.6849,155.07
2023-01-03T12:45+01:00,2459.54,27155.05647,27170.65353,140.08
2023-01-03T13:00+01:00,2457.77,27192.75858,26793.61215,165.09
2023-01-03T13:15+01:00,2458.93,27213.01347,26338.63254,160.06
2023-01-03T13:30+01:00,2458.62,27255.38256,25828.15234,155.8
2023-01-03T13:45+01:00,2457.75,27337.17944,25320.76801,170.01
2023-01-03T14:00+01:00,2458.33,27444.77156,24645.90297,150.01
2023-01-03T14:15+01:00,2457.86,27363.23589,23769.45556,160.01
2023-01-03T14:30+01:00,2457.89,27249.35585,23164.44652,167.61
2023-01-03T14:45+01:00,2458.36,27246.79786,22300.51654,186.8
2023-01-03T15:00+01:00,2458.09,27243.91684,21533.78786,170.03
2023-01-03T15:15+01:00,2458.35,27331.20073,20716.77994,170.03
2023-01-03T15:30+01:00,2457.54,27418.17243,20085.24555,151.02
2023-01-03T15:45+01:00,2456.31,27401.55876,19857.20328,195.71
2023-01-03T16:00+01:00,2457.49,27380.67128,19577.39067,180.07
2023-01-03T16:15+01:00,2457.33,27373.55794,19728.16342,165.4
2023-01-03T16:30+01:00,2456.69,27288.58007,19941.16127,150.1
2023-01-03T16:45+01:00,2456.85,27385.19266,20849.46865,195.81
2023-01-03T17:00+01:00,2457.65,27743.84541,21830.35975,190.1
2023-01-03T17:15+01:00,2457.35,27797.78038,22773.35992,186.72
2023-01-03T17:30+01:00,2458.1,27833.43477,23616.78704,185.09
2023-01-03T17:45+01:00,2459,27770.00035,24135.37549,170.1
2023-01-03T18:00+01:00,2458.42,27421.37558,24486.45349,229.91
2023-01-03T18:15+01:00,2458.98,27442.74654,25081.93796,175.04
2023-01-03T18:30+01:00,2458.4,27579.8417,25920.57406,165.04
2023-01-03T18:45+01:00,2459.09,27519.76044,26548.5785,111.08
2023-01-03T19:00+01:00,2457.94,27032.95183,27051.19431,185.09
2023-01-03T19:15+01:00,2459.43,26874.36869,27720.79974,175.03
2023-01-03T19:30+01:00,2458.99,26632.53283,28552.22608,120.07
2023-01-03T19:45+01:00,2459.68,26588.65903,29089.65451,85.07
2023-01-03T20:00+01:00,2459.03,26344.11608,29982.41441,258.51
2023-01-03T20:15+01:00,2458.87,25870.15012,30710.84963,166.79
2023-01-03T20:30+01:00,2459.14,25526.69322,31455.31832,90.08
2023-01-03T20:45+01:00,2458.04,25156.42262,31804.85077,50.06
2023-01-03T21:00+01:00,2458.5,24583.23966,32258.09987,209.91
2023-01-03T21:15+01:00,2460.04,23732.82673,32677.65215,159.97
2023-01-03T21:30+01:00,2460.51,22813.4094,33316.39516,98.05
2023-01-03T21:45+01:00,2461.47,22283.88013,33435.40813,60.07
2023-01-03T22:00+01:00,2460.82,21462.9471,33428.0262,207.61
2023-01-03T22:15+01:00,2460.79,21109.70264,33793.97489,134.98
2023-01-03T22:30+01:00,2460.85,21066.19493,34153.89846,80.04
2023-01-03T22:45+01:00,2459.95,20773.6925,34500.95428,20.08
2023-01-03T23:00+01:00,2460.24,19585.63217,34873.37108,114.94
2023-01-03T23:15+01:00,2459.92,18168.57945,35497.41958,104.96
2023-01-03T23:30+01:00,2458.93,17173.25642,36020.6235,54.61
2023-01-03T23:45+01:00,2452.1,15893.31943,36508.9983,20.04
2023-01-04T00:00+01:00,2455.2,14969.26311,37112.31203,81.49
2023-01-04T00:15+01:00,2456.18,14098.24174,37398.5175,69.95
2023-01-04T00:30+01:00,2456,13374.4918,37713.34297,51.32
2023-01-04T00:45+01:00,2455.25,12995.45924,37990.13354,4.56
2023-01-04T01:00+01:00,2455.46,12697.75531,38804.70772,57.96
2023-01-04T01:15+01:00,2454.77,12744.40188,39487.21068,49.91
2023-01-04T01:30+01:00,2454.9,12698.44052,39792.70751,37.72
2023-01-04T01:45+01:00,2454.4,12602.94352,39933.05045,-0.9
2023-01-04T02:00+01:00,2454.92,12629.90524,40021.99895,44.41
2023-01-04T02:15+01:00,2454.29,12725.50642,40141.43582,26.07
2023-01-04T02:30+01:00,2454.58,12747.53472,40095.0585,26.03
2023-01-04T02:45+01:00,2454.18,12742.89364,39863.11726,13.9
2023-01-04T03:00+01:00,2455.91,12456.35233,38996.41902,38.8
2023-01-04T03:15+01:00,2457.47,12491.97036,39307.61369,-1
2023-01-04T03:30+01:00,2457.37,12456.49876,39455.22614,-1
2023-01-04T03:45+01:00,2458.41,12416.17773,39297.74192,-1
2023-01-04T04:00+01:00,2457.43,12287.82674,39115.47745,-0.9
2023-01-04T04:15+01:00,2456.5,12278.31813,39848.18472,-0.9
2023-01-04T04:30+01:00,2456.02,12347.1394,40436.10792,6.7
2023-01-04T04:45+01:00,2455.63,12395.68925,41020.29541,18.41
2023-01-04T05:00+01:00,2455.3,12469.1021,42863.07195,-29.96
2023-01-04T05:15+01:00,2455.21,12521.75895,43410.71906,-1
2023-01-04T05:30+01:00,2454.54,12717.80813,44294.10786,44.45
2023-01-04T05:45+01:00,2451.24,12791.42854,45715.37881,84.44
2023-01-04T06:00+01:00,2450.47,12964.13636,48088.7404,-1
2023-01-04T06:15+01:00,2448.75,13059.79647,49826.49614,36.37
2023-01-04T06:30+01:00,2447.95,13244.58695,50393.32068,89.97
2023-01-04T06:45+01:00,2447.92,13279.58645,50969.50397,91.34
2023-01-04T07:00+01:00,2447.03,13377.33397,51591.37581,3.76
2023-01-04T07:15+01:00,2445.25,13590.33603,51873.2872,40.16
2023-01-04T07:30+01:00,2446.58,13716.97201,51788.41229,79.59
2023-01-04T07:45+01:00,2446.41,13982.47189,51917.5351,114.99
2023-01-04T08:00+01:00,2445.15,14145.59201,52160.12354,44.79
2023-01-04T08:15+01:00,2445.16,14260.77835,52396.84221,68.06
2023-01-04T08:30+01:00,2443.48,14357.08446,52709.68879,72.06
2023-01-04T08:45+01:00,2444.89,14481.25294,52937.87368,110.12
2023-01-04T09:00+01:00,2441.66,14541.20438,53157.31695,53.08
2023-01-04T09:15+01:00,2440.94,14555.28342,53592.24238,68.09
2023-01-04T09:30+01:00,2436.69,14622.33164,54157.09748,83.56
2023-01-04T09:45+01:00,2436.72,14552.66816,54767.32387,93.49
2023-01-04T10:00+01:00,2437.26,14445.38266,54745.89728,43.5
2023-01-04T10:15+01:00,2436.42,14343.80813,54983.55056,100.4
2023-01-04T10:30+01:00,2436.88,14338.83616,55268.27963,82.13
2023-01-04T10:45+01:00,2436.1,14303.38195,55289.98481,72.04
2023-01-04T11:00+01:00,2436.16,14351.19661,55347.19001,96.86
2023-01-04T11:15+01:00,2435.26,14281.76956,55302.74624,62.49
2023-01-04T11:30+01:00,2435.34,14161.11429,55305.18966,68.6
2023-01-04T11:45+01:00,2435.05,13995.76711,55304.51908,68.5
2023-01-04T12:00+01:00,2430.22,13866.0621,55411.26663,68.26
2023-01-04T12:15+01:00,2427.51,13798.83048,55646.17999,67.71
2023-01-04T12:30+01:00,2427.01,13786.21208,55702.23482,74.16
2023-01-04T12:45+01:00,2427.91,13722.03219,55812.28389,87.75
2023-01-04T13:00+01:00,2425.18,13532.08494,55814.61688,76.47
2023-01-04T13:15+01:00,2423.37,13410.98867,55882.75457,83.02
2023-01-04T13:30+01:00,2424.35,13412.5539,55688.13567,51.12
2023-01-04T13:45+01:00,2424.48,13420.25663,55365.06303,63.04
2023-01-04T14:00+01:00,2424.75,13328.19872,55186.322,68.92
2023-01-04T14:15+01:00,2423.63,13241.7879,55051.11689,77.68
2023-01-04T14:30+01:00,2425.39,13235.92145,54960.51978,65.78
2023-01-04T14:45+01:00,2425.78,13207.25601,54781.74253,60.89
2023-01-04T15:00+01:00,2423.99,13222.76132,54548.59105,86.43
2023-01-04T15:15+01:00,2425.28,13177.0439,54334.74963,67.35
2023-01-04T15:30+01:00,2425.21,13246.64538,54177.62624,70.4
2023-01-04T15:45+01:00,2425,13213.87348,53925.52564,48.49
2023-01-04T16:00+01:00,2424.48,13142.94911,53659.75957,81.86
2023-01-04T16:15+01:00,2424.48,13301.0686,53353.52535,51.75
2023-01-04T16:30+01:00,2423.18,13546.31084,53347.09301,70.8
2023-01-04T16:45+01:00,2421.02,13906.56285,53479.87578,91.87
2023-01-04T17:00+01:00,2417.25,14136.58366,53612.46149,64.46
2023-01-04T17:15+01:00,2418.47,14221.49575,54056.14214,81.01
2023-01-04T17:30+01:00,2419,14229.182,54130.37744,86.51
2023-01-04T17:45+01:00,2419.25,14268.3224,53992.43686,68.9
2023-01-04T18:00+01:00,2417.83,14291.05874,54021.84416,87.89
2023-01-04T18:15+01:00,2417.26,14422.21927,53733.9652,77.09
2023-01-04T18:30+01:00,2417.89,14418.76475,53856.06141,76.49
2023-01-04T18:45+01:00,2418.52,14401.42784,53729.18506,58.68
2023-01-04T19:00+01:00,2418.56,14348.74297,53749.32216,112.02
2023-01-04T19:15+01:00,2418.85,14299.23588,53750.10907,76.57
2023-01-04T19:30+01:00,2418.5,14334.4612,53716.8096,56.54
2023-01-04T19:45+01:00,2417.02,14289.91565,53630.35823,48.76
2023-01-04T20:00+01:00,2417.59,14073.23828,53277.92415,123.83
2023-01-04T20:15+01:00,2419.21,14002.41174,53343.57799,74.54
2023-01-04T20:30+01:00,2419.17,14013.4906,53189.1798,45.34
2023-01-04T20:45+01:00,2420.21,14066.35042,53023.56148,11.55
2023-01-04T21:00+01:00,2416.06,13902.60805,53130.22721,119.91
2023-01-04T21:15+01:00,2416.04,13944.42153,53016.26858,61.84
2023-01-04T21:30+01:00,2416.88,13844.84238,53099.37153,34.16
2023-01-04T21:45+01:00,2416.28,13873.11874,52982.96068,11.17
2023-01-04T22:00+01:00,2419.16,13872.67616,51752.5305,125.59
2023-01-04T22:15+01:00,2417.13,13817.14055,51772.18925,58.4
2023-01-04T22:30+01:00,2413.58,13786.87898,51910.98144,35.35
2023-01-04T22:45+01:00,2417.15,13724.28849,51798.15085,5.06
2023-01-04T23:00+01:00,2416.95,13645.78675,51324.79452,83.16
2023-01-04T23:15+01:00,2418.61,13608.60734,50871.93407,43.46
