Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
2021-01-01T17:15+01:00,8152.112477,26152.34874,10868.89049,51.53
2021-01-01T17:30+01:00,8151.402411,26149.32831,11002.06156,58.63
2021-01-01T17:45+01:00,8152.112477,26139.8121,11117.76171,60.63
2021-01-01T18:00+01:00,8151.042377,26142.01872,11262.69384,56.51
2021-01-01T18:15+01:00,8151.952462,26114.44108,11447.62818,54.16
2021-01-01T18:30+01:00,8152.272492,26084.40743,11551.85125,49.19
2021-01-01T18:45+01:00,8151.012374,26046.82964,11734.33808,55.23
2021-01-01T19:00+01:00,8155.232769,26180.33383,11800.93687,60.8
2021-01-01T19:15+01:00,8158.003028,26174.35312,11827.6157,56.57
2021-01-01T19:30+01:00,8155.962837,26226.50389,11967.89553,51.38
2021-01-01T19:45+01:00,8154.252677,26042.75851,12064.95158,43.16
2021-01-01T20:00+01:00,8152.972557,26021.62959,12245.2968,69.7
2021-01-01T20:15+01:00,8154.482699,26051.6878,12127.24105,55.93
2021-01-01T20:30+01:00,8153.082568,25842.13614,12026.02244,47.19
2021-01-01T20:45+01:00,8151.512421,25657.08169,12011.49163,39.18
2021-01-01T21:00+01:00,8150.062285,25674.60048,12044.10626,56.95
2021-01-01T21:15+01:00,8148.152107,25456.94285,12184.69644,49.62
2021-01-01T21:30+01:00,8149.04219,25303.1572,12233.06005,42.56
2021-01-01T21:45+01:00,8151.792447,25314.32451,12345.38869,53.16
2021-01-01T22:00+01:00,8146.311934,25028.43286,12575.24665,56.49
2021-01-01T22:15+01:00,8138.381193,24877.114,12676.20255,69.97
2021-01-01T22:30+01:00,8135.880959,24830.98959,12640.35811,57.45
2021-01-01T22:45+01:00,8146.041909,24591.38364,12582.99229,35.81
2021-01-01T23:00+01:00,8144.411757,24096.22412,12536.62545,64.32
2021-01-01T23:15+01:00,8146.771977,23791.38583,12221.96416,52.18
2021-01-01T23:30+01:00,8146.601962,23523.65106,12101.21608,55.39
2021-01-01T23:45+01:00,8131.960592,23107.04926,12080.60996,37.06
2021-01-02T00:00+01:00,8065.174346,22830.29161,11924.80723,57.5
2021-01-02T00:15+01:00,8073.865158,22810.05173,11886.61625,58.69
2021-01-02T00:30+01:00,8106.328195,22826.53441,11849.59438,53.22
2021-01-02T00:45+01:00,8130.170425,22717.12842,11833.35884,40.68
2021-01-02T01:00+01:00,8127.820205,22510.90092,11712.10264,55.26
2021-01-02T01:15+01:00,8105.228092,22446.55813,11633.13292,51.35
2021-01-02T01:30+01:00,8129.010316,22400.23655,11627.23734,46.6
2021-01-02T01:45+01:00,8122.449703,22109.59086,11459.96743,46.3
2021-01-02T02:00+01:00,8104.798052,21896.02621,11523.70935,65.37
2021-01-02T02:15+01:00,8099.21753,21791.78671,11617.29842,52.24
2021-01-02T02:30+01:00,8101.817773,21782.44661,11572.29651,52.5
2021-01-02T02:45+01:00,8099.277535,21656.00274,11444.03286,25.9
2021-01-02T03:00+01:00,8105.498117,21535.75994,11425.02203,77.54
2021-01-02T03:15+01:00,8091.606818,21518.46943,11387.1763,51.2
2021-01-02T03:30+01:00,8090.676731,21569.70734,11403.23457,23.64
2021-01-02T03:45+01:00,8092.636914,21723.95114,11288.98454,27.9
2021-01-02T04:00+01:00,8126.040038,21939.59897,11284.02044,50.72
2021-01-02T04:15+01:00,8130.180426,22050.76371,11239.86121,54.2
2021-01-02T04:30+01:00,8134.540833,22160.89117,11119.23809,25
2021-01-02T04:45+01:00,8138.531207,22303.49122,10981.52737,28.76
2021-01-02T05:00+01:00,8140.471388,22638.83283,10844.89515,48.28
2021-01-02T05:15+01:00,8139.761322,22671.87204,10833.58265,48.13
2021-01-02T05:30+01:00,8142.541582,22734.98857,10835.20366,45
2021-01-02T05:45+01:00,8141.45148,22893.99832,10747.79288,24.31
2021-01-02T06:00+01:00,8131.900587,23090.07919,10820.79088,30.3
2021-01-02T06:15+01:00,8131.090511,23331.99705,10774.26515,23.07
2021-01-02T06:30+01:00,8131.210522,23668.75749,10666.67025,24.52
2021-01-02T06:45+01:00,8128.980313,23971.53518,10613.90441,44.3
2021-01-02T07:00+01:00,8120.869555,24433.73294,10673.50047,13.76
2021-01-02T07:15+01:00,8119.739449,24601.40365,10612.65989,23.89
2021-01-02T07:30+01:00,8119.379415,24720.67877,10504.32747,53.55
2021-01-02T07:45+01:00,8142.961621,24875.44905,10413.65179,75.91
2021-01-02T08:00+01:00,8076.405396,25666.58102,10326.65441,25.57
2021-01-02T08:15+01:00,8070.094806,26053.09153,10320.59218,40.13
2021-01-02T08:30+01:00,8032.411281,26392.66345,10403.21946,61.84
2021-01-02T08:45+01:00,8038.091813,26719.28556,10467.04267,71.25
2021-01-02T09:00+01:00,8146.611963,27396.49132,10580.4592,47.64
2021-01-02T09:15+01:00,8149.752256,27616.75116,10790.42192,56.24
2021-01-02T09:30+01:00,8134.140796,27364.88263,10948.72008,62.63
2021-01-02T09:45+01:00,8141.581492,27842.67593,11165.96082,60.27
2021-01-02T10:00+01:00,8152.522515,27983.90105,11290.18054,53.5
2021-01-02T10:15+01:00,8155.312776,28195.64107,11517.98855,57.05
2021-01-02T10:30+01:00,8151.742442,28395.59248,11635.56218,59.07
2021-01-02T10:45+01:00,8151.062379,28514.82356,11888.07035,57.99
2021-01-02T11:00+01:00,8154.052658,28509.49838,12131.17081,49.45
2021-01-02T11:15+01:00,8154.782727,28605.70911,12283.36966,55.49
2021-01-02T11:30+01:00,8154.632713,28607.62144,12411.43613,61.77
2021-01-02T11:45+01:00,8152.57252,28545.15456,12468.40194,59.25
2021-01-02T12:00+01:00,8154.832731,28460.96551,12477.53677,59.9
2021-01-02T12:15+01:00,8157.262959,28457.82675,12521.21414,64.52
2021-01-02T12:30+01:00,8157.032937,28450.23265,12389.14209,59.3
2021-01-02T12:45+01:00,8155.582802,28430.03743,12189.38736,53.5
2021-01-02T13:00+01:00,8157.943022,28420.64383,11899.89581,63.86
2021-01-02T13:15+01:00,8156.402878,28436.28323,11662.40565,59.37
2021-01-02T13:30+01:00,8155.232769,28468.79793,11322.31801,55.6
2021-01-02T13:45+01:00,8156.302869,28552.23622,11076.27321,51.4
2021-01-02T14:00+01:00,8155.122759,28474.25064,10692.26352,58.52
2021-01-02T14:15+01:00,8155.182764,28416.20071,10393.94154,55.98
2021-01-02T14:30+01:00,8156.20286,28383.00459,10098.44841,57.2
2021-01-02T14:45+01:00,8154.572707,28309.01805,9808.280679,57.61
2021-01-02T15:00+01:00,8154.942742,28285.33603,9567.588945,50.7
2021-01-02T15:15+01:00,8154.952743,28279.05865,9369.887939,57.12
2021-01-02T15:30+01:00,8153.572614,28311.44264,9239.24589,55.6
2021-01-02T15:45+01:00,8154.4927,28317.66018,9131.63495,63.92
2021-01-02T16:00+01:00,8153.092569,28392.89898,9154.817619,45.7
2021-01-02T16:15+01:00,8152.302495,28589.22757,9226.052401,50.5
2021-01-02T16:30+01:00,8151.562426,28786.01463,9368.880831,59.48
2021-01-02T16:45+01:00,8155.762818,28948.17127,9504.534808,70.96
2021-01-02T17:00+01:00,8156.412879,28953.38923,9684.544921,48.4
2021-01-02T17:15+01:00,8155.862828,28980.54925,9908.258158,53.69
2021-01-02T17:30+01:00,8156.332872,28981.90745,10107.69227,71.48
2021-01-02T17:45+01:00,8155.082755,29021.41967,10398.03233,72.94
2021-01-02T18:00+01:00,8154.642714,28969.98591,10660.63495,66.74
2021-01-02T18:15+01:00,8155.472791,29147.1157,11013.9003,66.19
2021-01-02T18:30+01:00,8147.592054,29118.15999,11206.8204,62.49
2021-01-02T18:45+01:00,8146.171921,29037.80773,11302.65811,56.5
2021-01-02T19:00+01:00,8146.981997,28987.19616,11487.18938,77.02
2021-01-02T19:15+01:00,8146.041909,29011.09809,11656.51277,64.9
2021-01-02T19:30+01:00,8146.891989,29008.06687,11863.06184,56.42
2021-01-02T19:45+01:00,8148.40213,28965.77917,11997.62251,44.05
2021-01-02T20:00+01:00,8147.55205,28877.18248,12061.55692,79.96
2021-01-02T20:15+01:00,8150.942368,28793.76797,12068.02613,61.38
2021-01-02T20:30+01:00,8149.012187,28733.67897,12156.3002,41.89
2021-01-02T20:45+01:00,8137.951152,28596.32741,12334.90624,33.58
2021-01-02T21:00+01:00,8142.061537,28531.90259,12495.42275,56.84
2021-01-02T21:15+01:00,8148.552144,28284.51468,12528.01576,54.27
2021-01-02T21:30+01:00,8137.031066,28132.03359,12854.79051,47.46
2021-01-02T21:45+01:00,8137.60112,27988.76275,13007.84495,48.05
2021-01-02T22:00+01:00,8143.541675,27739.82269,13233.88613,59.15
2021-01-02T22:15+01:00,8140.081352,27298.19299,13426.3862,72.64
2021-01-02T22:30+01:00,8133.810765,27006.6064,13683.86583,55.16
2021-01-02T22:45+01:00,8137.321094,26515.8133,14109.48028,45.1
2021-01-02T23:00+01:00,8133.450732,25835.68065,14410.4498,64.66
2021-01-02T23:15+01:00,8136.260994,25336.72362,14710.67948,58.83
2021-01-02T23:30+01:00,8133.360723,25015.80804,15119.8548,68.8
2021-01-02T23:45+01:00,8067.084524,24601.8886,15621.42611,31.29
2021-01-03T00:00+01:00,8050.943014,23617.67823,15985.93823,71.73
2021-01-03T00:15+01:00,8016.239769,23291.22914,16054.45168,56.68
2021-01-03T00:30+01:00,7978.036195,22649.57051,16179.52614,58.2
2021-01-03T00:45+01:00,7932.151904,21999.57638,16541.24281,41.55
2021-01-03T01:00+01:00,7861.11526,21723.64659,16718.62687,60.26
2021-01-03T01:15+01:00,7783.838032,21534.2236,16869.63681,52.38
2021-01-03T01:30+01:00,7682.638567,21018.76675,17215.97558,57.53
2021-01-03T01:45+01:00,7625.193194,20777.23131,17498.21069,48.64
2021-01-03T02:00+01:00,7576.178609,20475.83193,17912.878,81.22
2021-01-03T02:15+01:00,7537.334976,20190.76017,18412.85923,55.02
2021-01-03T02:30+01:00,7520.843434,19924.65968,18625.55503,49.6
2021-01-03T02:45+01:00,7535.314787,19555.83705,18725.66742,33.88
2021-01-03T03:00+01:00,7582.079161,19385.73485,18972.3841,77.1
2021-01-03T03:15+01:00,7574.608462,19291.99502,19406.00764,46.6
2021-01-03T03:30+01:00,7645.755117,19101.21652,19712.06056,34.36
2021-01-03T03:45+01:00,7651.185625,18612.20642,19930.66146,33.95
2021-01-03T04:00+01:00,7618.052526,18320.60625,20146.0345,49.3
2021-01-03T04:15+01:00,7623.843067,18216.2521,20426.19398,43.81
2021-01-03T04:30+01:00,7607.951581,17997.82007,20715.8552,37.3
2021-01-03T04:45+01:00,7631.643797,17742.54111,21123.46083,33.49
2021-01-03T05:00+01:00,7633.964014,17688.70323,21847.90669,52.99
2021-01-03T05:15+01:00,7628.273482,17616.55553,22477.83209,45.58
2021-01-03T05:30+01:00,7579.71894,17652.23048,23002.53084,32.64
2021-01-03T05:45+01:00,7550.016162,17671.12934,23096.28374,10.71
2021-01-03T06:00+01:00,7513.64276,17548.0013,23514.68895,21.48
2021-01-03T06:15+01:00,7602.971115,17633.66846,24037.62245,15.85
2021-01-03T06:30+01:00,7617.99252,17847.35632,24469.98847,3.52
2021-01-03T06:45+01:00,7629.173566,18035.27225,24735.79266,17.55
2021-01-03T07:00+01:00,7679.348259,18267.6372,25141.60026,9.8
2021-01-03T07:15+01:00,7671.327509,18399.24873,25354.98177,11.19
2021-01-03T07:30+01:00,7616.342366,18452.80869,25450.50739,15.65
2021-01-03T07:45+01:00,7556.936809,18681.16411,25514.04106,38.54
2021-01-03T08:00+01:00,7551.626313,19350.34164,25816.89296,20.18
2021-01-03T08:15+01:00,7552.076355,19858.16345,26004.64003,26.52
2021-01-03T08:30+01:00,7541.615376,20260.3965,26026.53237,36.7
2021-01-03T08:45+01:00,7561.587244,20510.46765,26429.27597,38.6
2021-01-03T09:00+01:00,7525.61388,20827.96588,26719.23392,24.72
2021-01-03T09:15+01:00,7541.825396,21082.17798,26872.02178,19.94
2021-01-03T09:30+01:00,7566.447699,21115.81526,27248.62978,37.7
2021-01-03T09:45+01:00,7572.65828,21048.7875,27537.97698,40.5
2021-01-03T10:00+01:00,7571.818201,21252.94625,27805.79916,35.83
2021-01-03T10:15+01:00,7570.638091,21642.28794,28309.40827,32.49
2021-01-03T10:30+01:00,7567.897835,21942.62094,28681.57183,36.06
2021-01-03T10:45+01:00,7566.237679,22101.48973,29029.87774,40.94
2021-01-03T11:00+01:00,7565.70763,22288.9067,29308.39278,35.2
2021-01-03T11:15+01:00,7566.057663,22519.81886,29388.57359,40.67
2021-01-03T11:30+01:00,7565.917649,22623.43166,29379.6674,45.58
2021-01-03T11:45+01:00,7565.347596,22775.22848,29674.92718,43.59
2021-01-03T12:00+01:00,7565.037567,22823.22021,29625.50668,44.76
2021-01-03T12:15+01:00,7564.907555,22769.19116,29674.22402,41.02
2021-01-03T12:30+01:00,7563.687441,22708.13216,29837.89258,36.89
2021-01-03T12:45+01:00,7563.187394,22725.49939,29621.08,29.06
2021-01-03T13:00+01:00,7569.577992,22664.86816,29622.61398,45.8
2021-01-03T13:15+01:00,7568.837923,22460.13873,29507.80785,38.06
2021-01-03T13:30+01:00,7568.967935,22176.54333,29060.26496,37.6
2021-01-03T13:45+01:00,7566.107667,22121.3681,29047.70287,36.54
2021-01-03T14:00+01:00,7576.308621,21899.27469,29032.63758,37.7
2021-01-03T14:15+01:00,7586.739597,21787.9712,29408.80498,37.39
2021-01-03T14:30+01:00,7585.799509,21818.36933,29639.58075,39.3
2021-01-03T14:45+01:00,7581.709126,21791.39994,29102.99729,42.4
2021-01-03T15:00+01:00,7581.909145,21774.01834,28589.1057,28.89
2021-01-03T15:15+01:00,7583.339279,21868.37516,28248.62781,31.99
2021-01-03T15:30+01:00,7577.048691,21978.16614,28326.39347,34.8
2021-01-03T15:45+01:00,7582.759225,22038.18488,28336.48548,42.38
2021-01-03T16:00+01:00,7579.668936,22103.02541,28449.40567,24.92
2021-01-03T16:15+01:00,7584.319371,22192.75199,28613.22627,26.05
2021-01-03T16:30+01:00,7581.619118,22388.78975,28645.01669,34
2021-01-03T16:45+01:00,7578.998873,22521.42086,28703.11813,54.76
2021-01-03T17:00+01:00,7583.059253,22863.71051,28612.35883,36.89
2021-01-03T17:15+01:00,7594.490322,23058.93684,28394.21842,25.5
2021-01-03T17:30+01:00,7592.630148,23130.30694,28510.50908,46.2
2021-01-03T17:45+01:00,7592.640149,23245.60721,28684.6252,48.2
2021-01-03T18:00+01:00,7588.449757,23207.58456,28722.37969,46.33
2021-01-03T18:15+01:00,7586.44957,23406.96514,28820.30375,45.2
2021-01-03T18:30+01:00,7591.660057,23419.61764,28431.65136,41.73
2021-01-03T18:45+01:00,7589.86989,23413.43511,28164.69803,36.68
2021-01-03T19:00+01:00,7596.240486,23488.9483,28076.52798,50
2021-01-03T19:15+01:00,7589.719876,23571.71918,28157.72087,44.95
2021-01-03T19:30+01:00,7589.249832,23607.81312,28026.69537,41.54
2021-01-03T19:45+01:00,7589.76988,23341.10116,27656.06979,30.7
2021-01-03T20:00+01:00,7588.729783,23168.20111,27696.56558,50.01
2021-01-03T20:15+01:00,7589.679872,22873.44859,27398.94277,44.21
2021-01-03T20:30+01:00,7584.929428,22877.98793,27351.02372,24.88
2021-01-03T20:45+01:00,7581.929147,22709.74342,26964.78536,23.4
2021-01-03T21:00+01:00,7583.769319,22307.84309,26581.57309,46.56
2021-01-03T21:15+01:00,7581.909145,22239.68543,26367.03452,41.64
2021-01-03T21:30+01:00,7586.649589,22171.69193,26128.0923,36.92
2021-01-03T21:45+01:00,7586.66959,22065.71595,25885.81468,36.9
2021-01-03T22:00+01:00,7590.969993,22014.33564,25161.5085,51.24
2021-01-03T22:15+01:00,7587.94971,21953.52897,25177.40375,55.71
2021-01-03T22:30+01:00,7584.769413,21989.72296,25084.97148,52
2021-01-03T22:45+01:00,7585.27946,21772.51305,25048.73527,31.31
2021-01-03T23:00+01:00,7587.039625,21264.67261,25008.18112,58.93
2021-01-03T23:15+01:00,7583.199266,21217.60662,24833.0706,51.23
2021-01-03T23:30+01:00,7589.269834,21006.20253,24614.6605,47.86
2021-01-03T23:45+01:00,7592.660151,21020.27306,24381.19076,28.63
2021-01-04T00:00+01:00,7591.080003,21201.92682,24431.68754,80.74
2021-01-04T00:15+01:00,7593.420222,21382.44882,24285.08854,82.54
2021-01-04T00:30+01:00,7592.190107,21248.41433,24470.32591,71.73
2021-01-04T00:45+01:00,7590.899986,21409.07533,24382.94776,58.88
2021-01-04T01:00+01:00,7591.390032,21875.08268,23891.85644,84.77
2021-01-04T01:15+01:00,7585.289461,22137.19021,23849.64957,84.47
2021-01-04T01:30+01:00,7585.209454,22288.69888,23855.74397,80.34
2021-01-04T01:45+01:00,7573.878394,22467.83342,23694.53961,74.43
2021-01-04T02:00+01:00,7563.697442,22775.59518,23702.08514,136.92
2021-01-04T02:15+01:00,7507.752209,22823.08393,23678.40708,141.11
2021-01-04T02:30+01:00,7518.533218,22865.80225,23636.60498,85.2
2021-01-04T02:45+01:00,7531.244406,22864.02611,23528.25526,79.8
2021-01-04T03:00+01:00,7563.667439,22949.73266,23470.22439,83
2021-01-04T03:15+01:00,7572.718286,23159.34194,23462.98552,54
2021-01-04T03:30+01:00,7569.097947,23293.1494,23383.5117,27.28
2021-01-04T03:45+01:00,7567.447793,23308.67833,23201.7866,34.6
2021-01-04T04:00+01:00,7566.947746,22980.37529,23161.32955,22.66
2021-01-04T04:15+01:00,7563.987469,23315.22917,23183.84588,27.68
2021-01-04T04:30+01:00,7577.68875,23509.37074,23071.75453,53.14
2021-01-04T04:45+01:00,7582.27918,23480.6837,23023.35454,59.33
2021-01-04T05:00+01:00,7570.248055,23505.75811,22884.21243,3.69
2021-01-04T05:15+01:00,7577.988779,24138.96366,22735.0539,22
2021-01-04T05:30+01:00,7578.298808,24856.93103,22742.81042,74
2021-01-04T05:45+01:00,7579.208893,25813.50336,22804.90495,59.8
2021-01-04T06:00+01:00,7573.848391,27337.22116,22965.21796,-23.93
2021-01-04T06:15+01:00,7580.298995,28490.89292,22932.46466,-14.14
2021-01-04T06:30+01:00,7578.518828,29751.35166,22794.73463,41.24
2021-01-04T06:45+01:00,7575.038503,30762.86665,23013.16542,58.65
2021-01-04T07:00+01:00,7567.367785,32230.92027,22927.41698,21.17
2021-01-04T07:15+01:00,7570.988124,32835.90096,23025.66424,35.5
2021-01-04T07:30+01:00,7569.678001,33030.63344,22932.31776,63.44
2021-01-04T07:45+01:00,7569.627997,33452.58929,22877.65015,66.06
2021-01-04T08:00+01:00,7574.508453,34078.53872,23390.89189,44.3
2021-01-04T08:15+01:00,7590.989995,34187.13765,23930.894,52.89
2021-01-04T08:30+01:00,7591.730064,34230.38602,23947.29886,66.34
2021-01-04T08:45+01:00,7589.949897,34341.74173,23834.06049,76.2
2021-01-04T09:00+01:00,7588.689779,34760.60203,23568.22671,57.7
2021-01-04T09:15+01:00,7590.389938,34738.13367,23507.22702,54.64
2021-01-04T09:30+01:00,7593.1902,34981.20396,23453.57232,57.7
2021-01-04T09:45+01:00,7592.980181,35503.43755,23720.71316,61.96
2021-01-04T10:00+01:00,7586.509575,35704.13804,24183.91444,57.3
2021-01-04T10:15+01:00,7585.939522,35881.48265,24228.7975,53.38
2021-01-04T10:30+01:00,7585.229456,35981.19807,24272.52375,59.7
2021-01-04T10:45+01:00,7583.829325,36224.18107,24459.17517,66.9
2021-01-04T11:00+01:00,7572.278244,36385.9387,24397.3162,50.79
2021-01-04T11:15+01:00,7563.917462,36565.06409,24513.39298,63
2021-01-04T11:30+01:00,7563.507424,36627.76211,24877.2545,65.28
2021-01-04T11:45+01:00,7564.447512,36565.36659,24808.42743,57
2021-01-04T12:00+01:00,7565.407602,36227.05735,24996.31691,54.8
2021-01-04T12:15+01:00,7567.057756,35884.0988,24883.85994,52.27
2021-01-04T12:30+01:00,7567.067757,35898.11379,25079.86979,59.34
2021-01-04T12:45+01:00,7565.637623,35909.81342,24917.51343,55.07
2021-01-04T13:00+01:00,7565.997657,36044.55832,24530.38971,68.4
2021-01-04T13:15+01:00,7566.997751,36206.19889,24416.22428,69.13
2021-01-04T13:30+01:00,7562.737352,36281.20497,24228.30354,52.4
2021-01-04T13:45+01:00,7561.687254,36245.83532,24133.92475,36.48
2021-01-04T14:00+01:00,7565.867645,36174.9416,24319.98568,69.64
2021-01-04T14:15+01:00,7562.187301,36197.13601,24176.32061,54.49
2021-01-04T14:30+01:00,7559.687067,36528.24831,24248.88516,52.55
2021-01-04T14:45+01:00,7563.277403,36545.10756,24174.48097,51.72
2021-01-04T15:00+01:00,7562.39732,36749.71429,23981.39796,68.91
2021-01-04T15:15+01:00,7563.027379,36917.61214,23712.10852,50.88
2021-01-04T15:30+01:00,7560.007097,36934.90676,23706.5847,51.07
2021-01-04T15:45+01:00,7557.406853,37071.23138,23649.92706,58.18
2021-01-04T16:00+01:00,7555.856708,37371.47423,23607.9599,39.39
2021-01-04T16:15+01:00,7560.497142,37502.2414,23888.127,49.81
2021-01-04T16:30+01:00,7562.82736,37702.29694,24157.97543,55.23
2021-01-04T16:45+01:00,7560.297124,37708.66275,24400.40029,78.77
2021-01-04T17:00+01:00,7563.67744,37720.1624,24186.23578,45.79
2021-01-04T17:15+01:00,7564.53752,37663.93979,23966.09085,65.9
2021-01-04T17:30+01:00,7564.677533,37721.01675,24141.42694,68.6
2021-01-04T17:45+01:00,7563.967467,37870.47246,24005.93629,73.7
2021-01-04T18:00+01:00,7563.007377,37788.46498,23949.22665,59.1
2021-01-04T18:15+01:00,7566.197676,37758.48319,23856.32162,63.93
2021-01-04T18:30+01:00,7564.967561,37761.53237,23845.59387,61.44
2021-01-04T18:45+01:00,7565.357597,37634.67486,23916.81551,57.09
2021-01-04T19:00+01:00,7565.477608,37551.88255,23901.86708,80.2
2021-01-04T19:15+01:00,7565.847643,37487.5041,23752.36807,65.5
2021-01-04T19:30+01:00,7567.557803,37534.82474,23416.13585,54.15
2021-01-04T19:45+01:00,7568.247867,37503.61154,23326.25031,37.37
2021-01-04T20:00+01:00,7569.207957,37609.32869,23409.86207,80.42
2021-01-04T20:15+01:00,7566.047662,37375.654,23309.21893,45.44
2021-01-04T20:30+01:00,7567.767823,37252.53243,23024.23626,8.48
2021-01-04T20:45+01:00,7565.097573,37033.51018,23093.83307,28.03
2021-01-04T21:00+01:00,7564.057475,36648.92048,22956.34967,50.43
2021-01-04T21:15+01:00,7562.637343,36235.12025,22653.23425,39.44
