Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2022-01-01T00:00+01:00,3201.777085,10083.19273,38157.71732,69.17
2022-01-01T00:15+01:00,3318.198266,10096.18676,37994.4585,35.61
2022-01-01T00:30+01:00,3337.470388,10075.76287,37523.51649,23.14
2022-01-01T00:45+01:00,3335.913448,10066.39385,37389.44244,-3.88
2022-01-01T01:00+01:00,3344.147265,10021.89588,36863.46245,85.06
2022-01-01T01:15+01:00,3343.478579,9976.025256,36727.90922,36.13
2022-01-01T01:30+01:00,3340.085248,9962.021903,36325.92181,-3.42
2022-01-01T01:45+01:00,3337.620094,10025.29421,35668.61472,-31.94
2022-01-01T02:00+01:00,3340.753934,9976.799935,35618.61983,28.25
2022-01-01T02:15+01:00,3338.468426,9918.674272,35204.12109,9.82
2022-01-01T02:30+01:00,3341.502463,9890.891743,34648.83811,2.08
2022-01-01T02:45+01:00,3330.833432,9873.962674,34572.6088,1.99
2022-01-01T03:00+01:00,3341.083287,9927.63591,34222.15602,13.86
2022-01-01T03:15+01:00,3335.933409,9905.401259,33945.54549,0.82
2022-01-01T03:30+01:00,3335.96335,9912.464004,33501.41015,9.91
2022-01-01T03:45+01:00,3330.424237,9927.676617,33518.77542,12.44
2022-01-01T04:00+01:00,3335.164919,9941.343117,32912.64985,-9.39
2022-01-01T04:15+01:00,3336.162957,9915.832666,32992.26136,4.59
2022-01-01T04:30+01:00,3337.550231,9942.894385,32526.22442,2.84
2022-01-01T04:45+01:00,3334.246724,10012.23097,32032.79339,16.38
2022-01-01T05:00+01:00,3338.228897,10025.35639,31293.6884,10.18
2022-01-01T05:15+01:00,3338.747877,10134.46405,30698.35053,61.94
2022-01-01T05:30+01:00,3344.606362,10302.88843,30232.26404,17.92
2022-01-01T05:45+01:00,3341.821835,10312.58848,30031.9974,-26.4
2022-01-01T06:00+01:00,3336.582134,10264.52829,30193.39443,-29.94
2022-01-01T06:15+01:00,3335.753762,10306.39526,30180.58487,7.42
2022-01-01T06:30+01:00,3339.187014,10346.3694,30352.81871,10.25
2022-01-01T06:45+01:00,3335.394468,10382.7869,30357.51611,10.2
2022-01-01T07:00+01:00,3333.737724,10595.58214,30127.27124,-68.55
2022-01-01T07:15+01:00,3327.210553,10622.72805,29635.84559,-35.64
2022-01-01T07:30+01:00,3304.954296,10698.78433,29255.83748,48.82
2022-01-01T07:45+01:00,3325.83326,10643.28351,29035.51707,60.55
2022-01-01T08:00+01:00,3338.668034,10952.24024,28443.96188,-149.99
2022-01-01T08:15+01:00,3336.352585,10925.47159,27785.98955,-149.99
2022-01-01T08:30+01:00,3340.853738,10928.23109,27614.82819,13.56
2022-01-01T08:45+01:00,3332.33049,11032.97599,28000.49433,528.79
2022-01-01T09:00+01:00,3324.2863,11109.08257,28544.71291,-24.55
2022-01-01T09:15+01:00,3321.611557,11092.62703,29080.51895,57.42
2022-01-01T09:30+01:00,3323.198439,11175.03657,29180.59248,107.38
2022-01-01T09:45+01:00,3327.559866,11166.57179,29437.50218,133.77
2022-01-01T10:00+01:00,3330.234609,11349.01638,29673.28464,3.47
2022-01-01T10:15+01:00,3329.775512,11464.75075,29931.34555,72.12
2022-01-01T10:30+01:00,3333.218744,11385.42815,30364.81739,120.75
2022-01-01T10:45+01:00,3337.729878,11412.71955,30581.95079,77.3
2022-01-01T11:00+01:00,3337.021271,11465.75762,30570.97947,-8.23
2022-01-01T11:15+01:00,3335.843585,11500.31342,31097.08718,67.44
2022-01-01T11:30+01:00,3333.079019,11546.98048,31337.27326,126.17
2022-01-01T11:45+01:00,3340.334758,11646.66827,31374.17381,78.35
2022-01-01T12:00+01:00,3347.261145,11725.99688,31604.13489,131.95
2022-01-01T12:15+01:00,3344.28699,11781.36641,31873.26689,104.81
2022-01-01T12:30+01:00,3336.043193,11886.20764,31644.30625,67.49
2022-01-01T12:45+01:00,3337.190937,11783.50423,31270.51204,-17.5
2022-01-01T13:00+01:00,3340.853738,11474.1396,30676.96254,127.09
2022-01-01T13:15+01:00,3341.582306,11434.52145,30064.02182,109.22
2022-01-01T13:30+01:00,3338.638093,11425.00752,29371.3618,68.09
2022-01-01T13:45+01:00,3329.196649,11420.33256,28612.5429,7.56
2022-01-01T14:00+01:00,3270.571873,11779.07978,27910.77912,102.75
2022-01-01T14:15+01:00,3262.098527,12072.63391,27195.91208,71.56
2022-01-01T14:30+01:00,3336.422447,12547.23282,26420.93888,69.24
2022-01-01T14:45+01:00,3334.346528,13171.5815,25659.2816,46.58
2022-01-01T15:00+01:00,3329.905257,13836.54378,24955.43641,55.64
2022-01-01T15:15+01:00,3339.027328,14154.76246,24107.99674,108.2
2022-01-01T15:30+01:00,3341.143169,14406.31065,23677.06527,103.46
2022-01-01T15:45+01:00,3340.793856,14861.09405,23412.55078,77.9
2022-01-01T16:00+01:00,3335.19486,15204.66889,23559.30911,6.64
2022-01-01T16:15+01:00,3338.867642,15243.5337,23814.39634,63.45
2022-01-01T16:30+01:00,3341.043365,15498.26814,24164.30004,98.52
2022-01-01T16:45+01:00,3342.510482,15696.5938,24722.72047,269.87
2022-01-01T17:00+01:00,3338.588191,15806.9762,25331.87476,-144.94
2022-01-01T17:15+01:00,3343.917716,15935.31594,25874.51117,-99.94
2022-01-01T17:30+01:00,3345.145303,15948.52551,26438.27226,75.26
2022-01-01T17:45+01:00,3344.845892,16004.21319,26930.96568,679.53
2022-01-01T18:00+01:00,3344.01752,16233.41326,27473.60494,82.66
2022-01-01T18:15+01:00,3345.215166,16274.92242,27901.14743,129.66
2022-01-01T18:30+01:00,3345.344911,16362.3211,28303.78929,181.06
2022-01-01T18:45+01:00,3344.666245,16236.30813,28994.59826,121.52
2022-01-01T19:00+01:00,3344.127304,16012.83119,29597.98411,95.86
2022-01-01T19:15+01:00,3343.538461,15912.94896,29806.40114,127.01
2022-01-01T19:30+01:00,3344.766049,15750.95882,30182.98232,114.57
2022-01-01T19:45+01:00,3343.927696,15301.51084,30523.51946,75.51
2022-01-01T20:00+01:00,3350.594593,14862.48647,30906.16724,692.19
2022-01-01T20:15+01:00,3349.47679,14674.06481,30927.95971,70.84
2022-01-01T20:30+01:00,3342.799913,14454.99646,31048.64362,-149.99
2022-01-01T20:45+01:00,3341.602267,14066.7971,31228.48947,-144.93
2022-01-01T21:00+01:00,3346.682282,13687.49396,31270.21904,115.1
2022-01-01T21:15+01:00,3352.061709,13431.22824,31582.16318,172.86
2022-01-01T21:30+01:00,3342.929658,13251.15916,31776.59189,67.18
2022-01-01T21:45+01:00,3343.398736,13106.34971,32005.2345,7.29
2022-01-01T22:00+01:00,3347.849987,13177.26519,31641.38194,360.84
2022-01-01T22:15+01:00,3351.931964,13074.20483,32000.04044,63.96
2022-01-01T22:30+01:00,3355.395158,12946.42104,32281.13651,-36.13
2022-01-01T22:45+01:00,3348.378948,12541.12424,32173.53241,-18.94
2022-01-01T23:00+01:00,3353.478924,11844.30496,32157.75919,488.32
2022-01-01T23:15+01:00,3352.161513,11551.26475,32372.77769,60.36
2022-01-01T23:30+01:00,3348.069556,11500.45505,32386.21473,-108.2
2022-01-01T23:45+01:00,3338.877622,11054.14371,32432.56618,-144.98
2022-01-02T00:00+01:00,3346.532577,10417.55395,32701.40318,164.36
2022-01-02T00:15+01:00,3343.75803,10348.2146,32568.93069,117.55
2022-01-02T00:30+01:00,3311.760918,10333.25614,32244.14807,-110.82
2022-01-02T00:45+01:00,3245.201737,10381.37281,31726.98342,44.91
2022-01-02T01:00+01:00,3189.860507,10336.59626,32075.10689,100.9
2022-01-02T01:15+01:00,3182.564846,10311.18974,32379.75196,110.66
2022-01-02T01:30+01:00,3160.797628,10296.32594,32710.41821,-65.83
2022-01-02T01:45+01:00,3174.301088,10250.16791,31092.73293,18.27
2022-01-02T02:00+01:00,3262.44784,10171.72918,31110.2861,128.12
2022-01-02T02:15+01:00,3256.030453,10120.44877,31613.43566,111.21
2022-01-02T02:30+01:00,3264.413976,10095.18741,31308.201,-99.96
2022-01-02T02:45+01:00,3267.89713,10099.90195,31255.6179,47.43
2022-01-02T03:00+01:00,3291.341052,10069.95647,31323.87867,85.31
2022-01-02T03:15+01:00,3287.169252,10055.71229,31883.32148,37.95
2022-01-02T03:30+01:00,3334.785664,10055.74413,31953.7508,-20.15
2022-01-02T03:45+01:00,3352.920022,10063.95589,31817.88797,33.33
2022-01-02T04:00+01:00,3342.231031,10043.33695,30685.85814,11.98
2022-01-02T04:15+01:00,3332.769627,10044.73529,30618.33527,0.13
2022-01-02T04:30+01:00,3328.847336,10026.38731,30837.68105,54.91
2022-01-02T04:45+01:00,3331.881373,10043.51948,30542.7953,37.4
2022-01-02T05:00+01:00,3326.86124,10072.14354,31332.79968,62.65
2022-01-02T05:15+01:00,3321.990812,10061.56612,31560.28381,64.97
2022-01-02T05:30+01:00,3331.601922,10073.39685,31058.40115,47.54
2022-01-02T05:45+01:00,3338.468426,10094.10407,30170.96159,-93.63
2022-01-02T06:00+01:00,3305.772688,10102.64766,31437.93124,38.87
2022-01-02T06:15+01:00,3322.599615,10096.66832,31202.15487,56.27
2022-01-02T06:30+01:00,3331.003099,10075.23846,31900.46324,12.29
2022-01-02T06:45+01:00,3337.620094,10119.89956,31546.45181,35.01
2022-01-02T07:00+01:00,3334.097018,10165.6298,31549.25316,-1.29
2022-01-02T07:15+01:00,3361.912348,10122.96583,32195.98121,40.17
2022-01-02T07:30+01:00,3364.80666,10137.84799,32725.0645,47.39
2022-01-02T07:45+01:00,3360.345428,10249.2602,33380.45645,93.82
2022-01-02T08:00+01:00,3352.201435,10230.42672,34479.4529,-99.91
2022-01-02T08:15+01:00,3334.296626,10255.89084,35210.53255,64.17
2022-01-02T08:30+01:00,3335.134978,10245.33097,35235.53123,117.06
2022-01-02T08:45+01:00,3331.472177,10278.9482,35843.27054,156.25
2022-01-02T09:00+01:00,3333.727744,10219.67367,36396.77812,-65.59
2022-01-02T09:15+01:00,3343.49854,10228.10952,37569.42887,-61.59
2022-01-02T09:30+01:00,3360.195722,10228.96274,37938.11283,162.18
2022-01-02T09:45+01:00,3371.433635,10198.71043,38686.45235,178.38
2022-01-02T10:00+01:00,3356.253471,10238.01785,40534.26096,66.27
2022-01-02T10:15+01:00,3320.693362,10222.01577,41581.42509,57.16
2022-01-02T10:30+01:00,3320.044637,10261.1093,41825.78559,13.27
2022-01-02T10:45+01:00,3364.437386,10221.39241,42993.21121,123.31
2022-01-02T11:00+01:00,3369.168088,10121.75226,44227.72364,27.79
2022-01-02T11:15+01:00,3363.49923,10047.8255,45023.12749,77.25
2022-01-02T11:30+01:00,3362.141897,10098.01094,45846.53008,138.11
2022-01-02T11:45+01:00,3361.932309,10120.58899,46762.93165,117.35
2022-01-02T12:00+01:00,3360.155801,10134.24165,47611.74885,134.92
2022-01-02T12:15+01:00,3356.732529,10148.44025,47770.93232,109.48
2022-01-02T12:30+01:00,3360.804526,10259.1589,47468.3007,121.61
2022-01-02T12:45+01:00,3355.564824,10242.67981,47659.50567,-50
2022-01-02T13:00+01:00,3356.033902,10189.85369,47034.95815,429.1
2022-01-02T13:15+01:00,3348.44881,10165.50022,47376.31272,124.71
2022-01-02T13:30+01:00,3347.221223,10186.30674,47456.81265,-99.99
2022-01-02T13:45+01:00,3343.688167,10169.95661,47006.77303,-99.94
2022-01-02T14:00+01:00,3340.91362,10127.94609,47229.15014,131.71
2022-01-02T14:15+01:00,3346.861929,10128.60017,47361.38531,138.53
2022-01-02T14:30+01:00,3346.732184,10118.31753,46932.84072,89.13
2022-01-02T14:45+01:00,3350.444887,10102.67346,46276.3401,-80.18
2022-01-02T15:00+01:00,3345.015558,10162.81353,46606.31501,55.84
2022-01-02T15:15+01:00,3342.799913,10211.5228,46476.40988,83.46
2022-01-02T15:30+01:00,3337.819701,10164.2877,47005.73372,96.18
2022-01-02T15:45+01:00,3347.301066,10173.07717,46366.29856,100.19
2022-01-02T16:00+01:00,3335.035174,10139.82388,46181.80376,48.41
2022-01-02T16:15+01:00,3338.159034,10182.0932,46431.08097,-144.94
2022-01-02T16:30+01:00,3339.87566,10233.39094,47289.05436,120.66
2022-01-02T16:45+01:00,3340.564307,10351.32602,48062.01209,344.94
2022-01-02T17:00+01:00,3340.314797,10404.74439,48060.53356,-144.95
2022-01-02T17:15+01:00,3339.715974,10419.02733,48049.03659,-149.99
2022-01-02T17:30+01:00,3341.312836,10472.18105,48428.57511,50.23
2022-01-02T17:45+01:00,3333.597999,10462.35925,48344.78987,702.8
2022-01-02T18:00+01:00,3335.394468,10446.13773,48738.84347,121.33
2022-01-02T18:15+01:00,3308.038235,10468.68978,49054.17504,49.57
2022-01-02T18:30+01:00,3319.914892,10459.23495,48914.14584,160.7
2022-01-02T18:45+01:00,3325.58375,10426.40896,48486.80008,74.8
2022-01-02T19:00+01:00,3322.809204,10329.18978,48442.47738,152.32
2022-01-02T19:15+01:00,3322.509792,10320.41336,48265.9407,152.32
2022-01-02T19:30+01:00,3316.591424,10304.27685,47426.65173,-63.4
2022-01-02T19:45+01:00,3310.553292,10350.10124,47163.02713,74.75
2022-01-02T20:00+01:00,3328.468081,10351.34624,47299.22982,595
2022-01-02T20:15+01:00,3316.671267,10377.09791,47413.5655,114.56
2022-01-02T20:30+01:00,3313.88674,10300.7274,46904.22193,-149.99
2022-01-02T20:45+01:00,3307.12004,10228.48199,46344.91491,-149.99
2022-01-02T21:00+01:00,3308.158,10089.77468,46070.49345,156.61
2022-01-02T21:15+01:00,3302.339436,10038.28958,45555.38062,112.94
2022-01-02T21:30+01:00,3298.896203,10057.5219,45086.05154,65.71
2022-01-02T21:45+01:00,3291.760229,10072.36853,44326.09019,7.75
2022-01-02T22:00+01:00,3342.410678,10155.56453,43162.38892,184.92
2022-01-02T22:15+01:00,3352.750356,10050.79206,42872.3608,163.97
2022-01-02T22:30+01:00,3351.572671,10129.76167,42463.70698,-50
2022-01-02T22:45+01:00,3350.394985,10121.5758,42141.69972,43.16
2022-01-02T23:00+01:00,3352.421003,9960.995134,41961.50088,260.69
2022-01-02T23:15+01:00,3341.662149,9928.414167,42077.6006,303.22
2022-01-02T23:30+01:00,3346.322989,9951.177805,41478.38531,-99.9
2022-01-02T23:45+01:00,3327.260455,10010.63293,41647.81172,-149.99
2022-01-03T00:00+01:00,3338.957465,10171.87665,41203.1056,192.99
2022-01-03T00:15+01:00,3337.669995,10200.97633,41109.72277,-99.94
2022-01-03T00:30+01:00,3331.80153,10226.89048,40779.14739,60.73
2022-01-03T00:45+01:00,3322.429949,10348.64522,40217.20915,-149.99
2022-01-03T01:00+01:00,3327.050867,10496.46473,39442.95138,34.89
2022-01-03T01:15+01:00,3325.214476,10458.68101,38370.84174,-48.6
2022-01-03T01:30+01:00,3250.012282,10377.16958,37906.91488,56.51
2022-01-03T01:45+01:00,3186.377353,10339.99092,39192.943,-25.86
2022-01-03T02:00+01:00,3165.488409,10313.42589,39081.2589,35.86
2022-01-03T02:15+01:00,3133.880532,10289.44217,38260.80649,-149.99
2022-01-03T02:30+01:00,3133.970356,10326.1153,37946.38539,10.78
2022-01-03T02:45+01:00,3127.143773,10249.66574,37401.55125,54.7
2022-01-03T03:00+01:00,3128.960203,10241.76156,36751.70729,-67.04
2022-01-03T03:15+01:00,3116.524644,10326.60871,37885.04797,32.86
2022-01-03T03:30+01:00,3070.41527,10376.42657,37356.46729,2.01
2022-01-03T03:45+01:00,3067.421155,10400.4093,37464.08204,16.16
2022-01-03T04:00+01:00,3094.867211,10386.95444,38091.19754,-13.87
2022-01-03T04:15+01:00,3074.497247,10409.96582,39162.03743,10.44
2022-01-03T04:30+01:00,3101.354461,10552.40366,39129.492,-99.97
2022-01-03T04:45+01:00,3194.710973,10587.89213,39555.2085,36.38
2022-01-03T05:00+01:00,3300.343359,10651.24427,41490.76043,-149.99
2022-01-03T05:15+01:00,3332.031078,10862.49542,42555.95757,-9.87
2022-01-03T05:30+01:00,3337.200917,11130.40492,42987.18637,72.94
2022-01-03T05:45+01:00,3332.260627,11422.84666,44866.91177,77.87
2022-01-03T06:00+01:00,3314.784975,11821.89029,47533.94312,10.42
2022-01-03T06:15+01:00,3319.705304,12238.47494,47952.65862,122.4
2022-01-03T06:30+01:00,3334.855527,12639.23165,48025.89652,174.36
2022-01-03T06:45+01:00,3327.839317,13144.63014,48656.70699,173.12
2022-01-03T07:00+01:00,3306.920432,13863.98594,49872.68115,-99.94
2022-01-03T07:15+01:00,3334.007195,14247.80719,49541.37943,-149.99
2022-01-03T07:30+01:00,3338.867642,14474.67408,49499.68275,499.92
2022-01-03T07:45+01:00,3340.464503,15067.68093,49404.14904,334.08
2022-01-03T08:00+01:00,3326.791377,16083.98192,48616.05063,143.92
2022-01-03T08:15+01:00,3338.169015,16739.46105,48480.69874,143.06
2022-01-03T08:30+01:00,3338.498367,17118.81071,49109.72807,196.27
2022-01-03T08:45+01:00,3338.668034,17483.27451,49455.86334,188.6
2022-01-03T09:00+01:00,3340.943561,17869.39129,49370.69036,155.52
2022-01-03T09:15+01:00,3339.985445,18119.47426,49558.93426,199.74
2022-01-03T09:30+01:00,3338.428505,18386.94284,50118.85862,171.59
2022-01-03T09:45+01:00,3340.105209,18675.78577,50312.38598,155.22
2022-01-03T10:00+01:00,3346.482675,18934.93702,50812.05535,176.53
2022-01-03T10:15+01:00,3349.416908,18982.11112,51615.77642,168.68
2022-01-03T10:30+01:00,3344.466637,19071.86057,52205.5703,167.38
2022-01-03T10:45+01:00,3338.208936,18986.52326,52660.17576,148.88
2022-01-03T11:00+01:00,3371.772968,18919.77015,53113.54325,96.47
2022-01-03T11:15+01:00,3448.691788,18960.05017,53711.54666,148.46
2022-01-03T11:30+01:00,3518.524536,18895.06961,54211.33221,175.45
2022-01-03T11:45+01:00,3631.891719,18844.67473,54717.73778,151.62
2022-01-03T12:00+01:00,3779.661286,18782.39527,54603.41205,162.81
2022-01-03T12:15+01:00,3909.446201,18763.4839,54364.20805,124.2
2022-01-03T12:30+01:00,3965.52598,18789.02965,53842.58026,148.21
2022-01-03T12:45+01:00,3988.530765,18842.09082,53552.56553,134.36
2022-01-03T13:00+01:00,4015.188371,18886.43566,52860.71297,153.08
2022-01-03T13:15+01:00,4031.326652,18999.67432,52366.80345,153.03
2022-01-03T13:30+01:00,4040.069468,19069.93096,51909.789,100.8
2022-01-03T13:45+01:00,4042.933839,19165.64806,51428.41619,109.84
2022-01-03T14:00+01:00,4037.724078,19318.02923,50712.48891,130.94
2022-01-03T14:15+01:00,4041.905859,19360.27981,49984.7581,94.58
2022-01-03T14:30+01:00,4038.382784,19551.83508,49220.13204,102.97
2022-01-03T14:45+01:00,4037.444627,19939.5874,48568.92989,135.68
2022-01-03T15:00+01:00,4037.584353,20452.71353,47393.1212,143.29
2022-01-03T15:15+01:00,4037.025451,20678.00713,46262.9757,169.01
2022-01-03T15:30+01:00,4036.716059,20897.53533,45564.37853,124.79
2022-01-03T15:45+01:00,4037.095314,21078.27475,45396.08024,130.83
2022-01-03T16:00+01:00,4037.654215,21548.67148,45359.3761,118.83
2022-01-03T16:15+01:00,4039.151273,21880.02305,44989.19121,153.43
2022-01-03T16:30+01:00,4040.3589,22260.20103,44604.23172,206.44
2022-01-03T16:45+01:00,4041.965741,22306.04145,44444.29335,266.51
2022-01-03T17:00+01:00,4037.873784,22285.96785,44365.18265,-0.69
2022-01-03T17:15+01:00,4040.648331,22601.69313,44377.23984,38.34
2022-01-03T17:30+01:00,4045.04968,22658.63027,44321.61662,235.23
2022-01-03T17:45+01:00,4043.842054,22617.26961,44111.57108,255.06
2022-01-03T18:00+01:00,4042.205271,22697.50242,44429.45614,117.55
2022-01-03T18:15+01:00,4040.199213,22773.25609,44430.87975,153.1
2022-01-03T18:30+01:00,4040.328958,22779.37952,44423.45785,212.43
2022-01-03T18:45+01:00,4044.79019,22766.0559,44164.25269,204.63
2022-01-03T19:00+01:00,4045.898013,22806.36103,43842.00047,255.94
2022-01-03T19:15+01:00,4046.09762,22735.64014,43106.46606,151.41
2022-01-03T19:30+01:00,4047.963952,22710.94067,42486.56533,144.24
2022-01-03T19:45+01:00,4045.538719,22665.88771,42002.33414,138.42
2022-01-03T20:00+01:00,4045.728346,22902.60276,41521.50089,885.07
2022-01-03T20:15+01:00,4045.31915,22875.42454,40702.98943,154.36
2022-01-03T20:30+01:00,4048.343207,22957.45509,40226.01345,-144.95
2022-01-03T20:45+01:00,4048.95201,22692.14763,39802.50626,-149.99
2022-01-03T21:00+01:00,4050.269421,22741.65781,39649.0689,153.5
2022-01-03T21:15+01:00,4048.512873,22799.33977,39018.8718,149.22
2022-01-03T21:30+01:00,4047.444972,22861.51137,38556.60263,90.98
2022-01-03T21:45+01:00,4047.295267,22873.59332,38199.79209,104.21
2022-01-03T22:00+01:00,4046.177464,22709.46334,37164.20497,267.15
2022-01-03T22:15+01:00,4056.686808,22678.68378,36785.19879,121.58
2022-01-03T22:30+01:00,4055.319495,22701.18618,36514.18989,83.22
2022-01-03T22:45+01:00,4056.696788,22705.88966,36012.07093,70.02
2022-01-03T23:00+01:00,4058.523199,22381.2563,35480.64232,166.21
2022-01-03T23:15+01:00,4058.123983,22506.66578,34752.54148,112.17
2022-01-03T23:30+01:00,4058.483277,22374.3705,34328.98932,78.39
2022-01-03T23:45+01:00,4056.686808,22383.9247,33662.36381,-13.14
2022-01-04T00:00+01:00,4059.022218,22809.29617,33200.85392,155.51
2022-01-04T00:15+01:00,4056.377416,22869.15772,33189.04645,107.26
2022-01-04T00:30+01:00,4052.3154,22792.93583,33092.51599,73.38
2022-01-04T00:45+01:00,4049.7205,22730.77219,32680.27084,55.06
2022-01-04T01:00+01:00,4053.463144,22486.41169,32332.24571,92.11
2022-01-04T01:15+01:00,4057.235729,22343.79281,31909.26308,77.27
2022-01-04T01:30+01:00,4059.042179,22557.82802,31334.79596,95.6
2022-01-04T01:45+01:00,4057.894434,22354.96215,30788.24913,98
2022-01-04T02:00+01:00,4059.022218,21616.97418,30327.55306,129.05
2022-01-04T02:15+01:00,4059.33161,21409.19463,29544.9926,64.06
2022-01-04T02:30+01:00,4058.603042,21315.55391,28949.45637,98.38
2022-01-04T02:45+01:00,4058.213807,21503.78544,28784.88841,79.94
2022-01-04T03:00+01:00,4059.07212,21736.31983,28408.76978,68.12
2022-01-04T03:15+01:00,4058.453336,21836.35174,27943.72129,87.38
2022-01-04T03:30+01:00,4058.343552,21795.32562,27483.66419,102.15
2022-01-04T03:45+01:00,4059.770747,22219.63849,26884.69414,117.9
2022-01-04T04:00+01:00,4058.842571,22935.53575,26171.66351,60.92
2022-01-04T04:15+01:00,4058.064101,23340.24496,25611.27016,81.44
2022-01-04T04:30+01:00,4059.780727,23544.20072,25325.76116,126.64
2022-01-04T04:45+01:00,4057.834552,23941.57464,24845.03228,132.71
2022-01-04T05:00+01:00,4050.50895,24461.21234,24693.86792,65.45
2022-01-04T05:15+01:00,4054.41128,25076.10174,24351.44767,99.78
2022-01-04T05:30+01:00,4058.982296,25492.83591,23974.20144,137.18
2022-01-04T05:45+01:00,4057.355494,26081.66573,23881.40939,171.03
2022-01-04T06:00+01:00,4050.50895,27392.21531,24052.96895,10.18
2022-01-04T06:15+01:00,4052.385262,28533.78552,23900.15518,142.38
2022-01-04T06:30+01:00,4054.66079,29392.48169,23990.07081,200
2022-01-04T06:45+01:00,4057.545121,30231.25387,23865.23419,211.05
2022-01-04T07:00+01:00,4046.6166,30910.40614,23722.12017,104.86
2022-01-04T07:15+01:00,4055.089947,31344.9305,23593.74086,177.1
2022-01-04T07:30+01:00,4056.636906,31843.56179,23678.0611,200
2022-01-04T07:45+01:00,4056.686808,32199.42861,23900.77001,277.55
2022-01-04T08:00+01:00,4048.383128,32539.78298,23407.94148,199.24
2022-01-04T08:15+01:00,4057.724768,33123.2942,23151.18331,200
2022-01-04T08:30+01:00,4059.760766,33497.7772,23139.31582,209.68
2022-01-04T08:45+01:00,4058.173885,33819.99637,22750.10065,209.7
2022-01-04T09:00+01:00,4059.221826,34017.77954,22664.97476,222.18
2022-01-04T09:15+01:00,4059.800688,34247.13655,22179.81732,200
2022-01-04T09:30+01:00,4057.614984,34366.21342,22475.86174,200
2022-01-04T09:45+01:00,4054.161771,34377.39925,22833.38995,220.69
2022-01-04T10:00+01:00,4058.652944,34526.43626,23506.47602,200
2022-01-04T10:15+01:00,4056.447279,34551.44222,23945.16254,200
2022-01-04T10:30+01:00,4055.878397,34600.07556,24346.75312,192.99
2022-01-04T10:45+01:00,4056.237691,34596.52338,24163.17279,200
2022-01-04T11:00+01:00,4057.984258,34685.20448,24300.16629,199.64
2022-01-04T11:15+01:00,4057.205788,34722.99986,24707.29815,199.67
2022-01-04T11:30+01:00,4055.888377,34839.37942,25230.1084,199.69
2022-01-04T11:45+01:00,4050.259441,35048.96096,25626.82729,187.98
2022-01-04T12:00+01:00,4048.602697,35022.52624,26109.75908,196.13
2022-01-04T12:15+01:00,4043.343034,34958.64865,26348.77368,193.3
2022-01-04T12:30+01:00,4043.842054,34947.59956,26669.17639,181.24
2022-01-04T12:45+01:00,4042.055565,34951.94839,27093.98116,168.28
2022-01-04T13:00+01:00,4042.903898,35084.38075,27168.10321,200
2022-01-04T13:15+01:00,4043.512701,34982.26171,27492.90188,200
2022-01-04T13:30+01:00,4043.053603,34811.58739,27814.24133,187.93
2022-01-04T13:45+01:00,4039.390802,34655.48912,27762.8955,173.12
2022-01-04T14:00+01:00,4042.18531,34538.0313,27791.35712,177.35
2022-01-04T14:15+01:00,4039.450685,34521.36392,27071.74178,171.35
2022-01-04T14:30+01:00,4039.101371,34484.64618,26768.3622,184.94
2022-01-04T14:45+01:00,4042.414859,34153.62369,26588.56093,182.64
2022-01-04T15:00+01:00,4044.830112,34077.87537,27319.4373,172.07
2022-01-04T15:15+01:00,4046.696443,34473.39624,27447.53841,175.62
2022-01-04T15:30+01:00,4049.880186,34427.57172,27341.91863,200
2022-01-04T15:45+01:00,4052.085851,34451.42813,27140.24665,192.7
2022-01-04T16:00+01:00,4052.465106,34394.88551,27379.67689,168.51
2022-01-04T16:15+01:00,4053.752575,34441.585,27589.69251,186.9
2022-01-04T16:30+01:00,4056.966259,34478.80882,27847.56827,169.97
2022-01-04T16:45+01:00,4056.437298,34516.71271,28176.9409,202.06
2022-01-04T17:00+01:00,4057.385435,34685.68636,28271.11348,192.43
2022-01-04T17:15+01:00,4056.856475,34771.74063,28738.58408,200
2022-01-04T17:30+01:00,4054.950221,34818.97855,28553.02615,200
2022-01-04T17:45+01:00,4056.73671,34736.35658,28658.47845,212.97
2022-01-04T18:00+01:00,4054.241614,34626.50338,28562.65881,189.92
2022-01-04T18:15+01:00,4055.828495,34616.1518,28615.76282,198.64
2022-01-04T18:30+01:00,4059.361551,34572.58342,28628.92335,200
2022-01-04T18:45+01:00,4061.41751,34533.02711,28606.77758,164.46
2022-01-04T19:00+01:00,4064.152135,34445.9823,28579.19313,276.63
2022-01-04T19:15+01:00,4064.601253,34240.65289,28698.41487,152.62
2022-01-04T19:30+01:00,4068.084407,33975.88164,29580.45313,150.18
2022-01-04T19:45+01:00,4069.351915,33743.07223,29669.01555,110.12
2022-01-04T20:00+01:00,4070.878914,33488.10819,29338.45921,294.11
2022-01-04T20:15+01:00,4073.004736,33022.1997,29099.77369,164.25
2022-01-04T20:30+01:00,4073.11452,32524.45155,29151.26952,127.74
2022-01-04T20:45+01:00,4072.31609,32048.93033,29250.56779,41.85
2022-01-04T21:00+01:00,4074.41197,31682.94603,29438.43571,201.6
2022-01-04T21:15+01:00,4078.374183,31353.23057,28846.02079,154.01
2022-01-04T21:30+01:00,4082.735611,31086.50551,28578.47025,74.77
