Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
2020-01-01T14:30+01:00,8089.084073,20119.57677,21022.75678,32.26
2020-01-01T14:45+01:00,8089.21407,20324.40429,19915.16104,28
2020-01-01T15:00+01:00,8084.87418,20403.57063,18594.88203,23.14
2020-01-01T15:15+01:00,8092.573984,20657.55627,17272.44119,27.3
2020-01-01T15:30+01:00,8094.753929,20723.85489,16261.75049,32.09
2020-01-01T15:45+01:00,8086.984126,20831.53187,15591.3761,41.35
2020-01-01T16:00+01:00,8087.984101,20876.6731,15369.69472,24.67
2020-01-01T16:15+01:00,8090.484037,21004.95572,15590.7302,29
2020-01-01T16:30+01:00,8089.114072,21083.39357,15974.57684,39.08
2020-01-01T16:45+01:00,8089.304067,21175.21767,16473.47742,46.19
2020-01-01T17:00+01:00,8075.204426,21072.62009,16989.52804,32.55
2020-01-01T17:15+01:00,8088.314093,21060.09183,17466.40096,36.56
2020-01-01T17:30+01:00,8089.244069,21147.92767,18024.47505,41.08
2020-01-01T17:45+01:00,8089.494063,21185.02922,18437.66902,45.21
2020-01-01T18:00+01:00,8075.654415,21119.11139,18837.81745,43.06
2020-01-01T18:15+01:00,8084.424192,21043.86727,19409.40183,39.28
2020-01-01T18:30+01:00,8085.824156,20915.49079,19944.11584,37.67
2020-01-01T18:45+01:00,8086.544138,20838.17322,20323.07019,32
2020-01-01T19:00+01:00,8086.334143,20518.15079,20621.82886,45.14
2020-01-01T19:15+01:00,8089.644059,20384.43358,20626.26048,35.84
2020-01-01T19:30+01:00,8087.894103,20409.06184,20736.59208,31.9
2020-01-01T19:45+01:00,8087.834105,20430.69542,21023.20547,25.52
2020-01-01T20:00+01:00,8086.404141,20761.00278,21188.51992,43.69
2020-01-01T20:15+01:00,8085.784157,20810.61542,21082.23398,40.55
2020-01-01T20:30+01:00,8091.364015,20743.82971,21245.10669,30.21
2020-01-01T20:45+01:00,8087.61411,20727.22076,21086.75027,25.52
2020-01-01T21:00+01:00,8083.264221,20651.40958,21265.2327,40.23
2020-01-01T21:15+01:00,8072.434497,20746.97658,21287.66049,34.09
2020-01-01T21:30+01:00,8070.624543,20776.04078,21263.94056,26.95
2020-01-01T21:45+01:00,8066.074659,20731.48387,21178.07002,28.74
2020-01-01T22:00+01:00,8074.144453,20630.84763,20706.97628,42.95
2020-01-01T22:15+01:00,8068.174605,20634.11998,20081.39769,34.87
2020-01-01T22:30+01:00,8068.304602,20617.81901,19838.71944,26.9
2020-01-01T22:45+01:00,8069.414574,20600.72067,19626.86444,17.68
2020-01-01T23:00+01:00,8074.734438,20336.7478,19641.13966,44.72
2020-01-01T23:15+01:00,8066.394651,20186.39147,19679.86875,39.12
2020-01-01T23:30+01:00,8069.314576,20192.09626,19541.69041,24.17
2020-01-01T23:45+01:00,8055.81492,20084.03264,19517.62446,6.21
2020-01-02T00:00+01:00,8076.954382,19853.98295,19509.15377,38.72
2020-01-02T00:15+01:00,8070.604543,19715.9413,19545.77764,25.67
2020-01-02T00:30+01:00,8080.93428,19658.43678,19487.35099,20.2
2020-01-02T00:45+01:00,8087.744107,19613.59885,19301.85006,4.5
2020-01-02T01:00+01:00,8095.47391,19750.20985,19078.12294,30.84
2020-01-02T01:15+01:00,8095.053921,19675.7102,18974.87929,22.71
2020-01-02T01:30+01:00,8092.783979,19628.58837,19088.37212,14.2
2020-01-02T01:45+01:00,8091.204019,19564.4859,19143.41793,6.98
2020-01-02T02:00+01:00,8097.603856,19529.71258,19076.87482,25.07
2020-01-02T02:15+01:00,8097.173867,19470.20773,19113.35984,19.9
2020-01-02T02:30+01:00,8097.07387,19446.85026,19152.33406,16.4
2020-01-02T02:45+01:00,8095.10392,19376.17561,18857.27617,14.93
2020-01-02T03:00+01:00,8097.223866,19005.06608,18716.95558,16.41
2020-01-02T03:15+01:00,8091.104022,18790.44532,18616.21943,16.09
2020-01-02T03:30+01:00,8096.473885,18777.75003,18512.96158,15.05
2020-01-02T03:45+01:00,8096.403887,18496.62283,18564.82274,16.7
2020-01-02T04:00+01:00,8097.513858,17726.96681,18448.71953,13.71
2020-01-02T04:15+01:00,8097.093869,17552.33544,18498.13142,15.03
2020-01-02T04:30+01:00,8096.633881,17528.97393,18747.71222,21.2
2020-01-02T04:45+01:00,8095.043921,17680.49181,18841.06802,24.82
2020-01-02T05:00+01:00,8083.604212,17891.66597,18903.86187,13.61
2020-01-02T05:15+01:00,8096.793877,18055.7245,19052.9228,14.8
2020-01-02T05:30+01:00,8097.363862,18566.46962,19078.32256,24.77
2020-01-02T05:45+01:00,8099.463809,18968.19972,19415.7173,46.87
2020-01-02T06:00+01:00,8025.255698,19488.22297,19748.54443,8.23
2020-01-02T06:15+01:00,7989.506608,19945.12053,19919.42913,21.91
2020-01-02T06:30+01:00,8018.49587,20007.11258,20398.44856,44.43
2020-01-02T06:45+01:00,8044.595206,20339.39028,20893.56838,49.51
2020-01-02T07:00+01:00,7758.392491,20599.13293,21005.6403,21.24
2020-01-02T07:15+01:00,7787.561749,21068.04357,21296.48073,30.66
2020-01-02T07:30+01:00,7956.727442,21181.88344,21523.74572,50.38
2020-01-02T07:45+01:00,8081.244273,21434.64927,21660.01132,52.78
2020-01-02T08:00+01:00,8087.064124,21761.45136,21848.61997,32.29
2020-01-02T08:15+01:00,8100.763776,21994.18912,21986.71965,51.4
2020-01-02T08:30+01:00,8106.203637,22212.96782,22371.1776,48.9
2020-01-02T08:45+01:00,8105.413657,22354.21535,23323.01508,36.36
2020-01-02T09:00+01:00,8104.983668,22541.91582,24230.79818,45.79
2020-01-02T09:15+01:00,8104.013693,22541.44472,25236.58545,56.68
2020-01-02T09:30+01:00,8103.153715,22751.73425,26168.76629,43.69
2020-01-02T09:45+01:00,8038.855352,22864.49804,26633.32808,26.1
2020-01-02T10:00+01:00,8006.926164,22993.11448,27255.26409,46.99
2020-01-02T10:15+01:00,8007.196158,22947.74373,28033.32844,48
2020-01-02T10:30+01:00,8009.226106,22957.37659,28581.57572,46.6
2020-01-02T10:45+01:00,8003.56625,22968.35585,29263.44255,26.3
2020-01-02T11:00+01:00,8012.396025,22870.88036,29388.31959,34.12
2020-01-02T11:15+01:00,8005.446202,22858.69428,29547.3505,46.68
2020-01-02T11:30+01:00,8007.446151,22896.9556,29558.99446,46.27
2020-01-02T11:45+01:00,8007.276156,22923.05672,29665.10605,36.9
2020-01-02T12:00+01:00,8009.706094,22900.17205,29543.73255,33.48
2020-01-02T12:15+01:00,8001.236309,22848.60819,29358.8298,43.29
2020-01-02T12:30+01:00,8002.046289,22922.87574,29374.54367,53.74
2020-01-02T12:45+01:00,8000.43633,23006.78475,28711.52309,27.45
2020-01-02T13:00+01:00,8003.096262,23105.57195,28183.91474,37.09
2020-01-02T13:15+01:00,8000.526327,23102.69424,28018.88771,41
2020-01-02T13:30+01:00,8001.836294,23098.83182,27745.05902,40.95
2020-01-02T13:45+01:00,8000.686323,23083.33706,27372.06649,33.75
2020-01-02T14:00+01:00,8006.676171,23072.53981,26846.56491,25.67
2020-01-02T14:15+01:00,8004.656222,22412.28051,26163.14709,39.8
2020-01-02T14:30+01:00,8008.616121,22355.94755,25936.95305,42.07
2020-01-02T14:45+01:00,8004.286232,22333.94017,25684.38285,44.53
2020-01-02T15:00+01:00,8006.536174,22397.43295,24769.48863,26.79
2020-01-02T15:15+01:00,8008.27613,22370.28624,24427.09741,38.2
2020-01-02T15:30+01:00,8018.765863,22337.03794,24021.34428,43.98
2020-01-02T15:45+01:00,8065.004686,22344.14817,23923.24845,47.66
2020-01-02T16:00+01:00,8085.27417,22344.28405,23919.81139,34.95
2020-01-02T16:15+01:00,8001.98629,22308.16585,24332.79396,41.79
2020-01-02T16:30+01:00,7997.536404,22158.3948,24707.23204,43.64
2020-01-02T16:45+01:00,7997.876395,22025.22946,25226.13286,43.6
2020-01-02T17:00+01:00,7998.276385,21988.93488,25781.37326,45.02
2020-01-02T17:15+01:00,8000.01634,21993.65761,26541.19942,45.04
2020-01-02T17:30+01:00,8000.126338,22147.20846,27300.51141,46.41
2020-01-02T17:45+01:00,8001.776296,22356.5832,27805.46118,43.5
2020-01-02T18:00+01:00,7998.336383,22445.72528,28363.15649,53.1
2020-01-02T18:15+01:00,7931.188093,22680.63297,28951.20199,44.84
2020-01-02T18:30+01:00,7897.948939,22773.88931,29326.30452,43.78
2020-01-02T18:45+01:00,7900.228881,22900.8821,29794.44861,36.14
2020-01-02T19:00+01:00,7897.138959,22930.67309,30112.01101,48.79
2020-01-02T19:15+01:00,7897.358954,23007.74606,30276.46552,41.55
2020-01-02T19:30+01:00,7895.539,23046.65417,30290.06219,38.66
2020-01-02T19:45+01:00,7894.37903,22927.66773,30413.49237,27
2020-01-02T20:00+01:00,7898.498925,22622.41391,30632.13145,60.42
2020-01-02T20:15+01:00,7891.959091,22419.09812,30816.47268,45.6
2020-01-02T20:30+01:00,7895.489001,22206.94303,31167.25662,26.7
2020-01-02T20:45+01:00,7886.809222,21844.63593,31347.86488,21.54
2020-01-02T21:00+01:00,7877.729453,21133.78881,31563.31276,46.23
2020-01-02T21:15+01:00,7887.479205,20840.57115,31628.67507,41.4
2020-01-02T21:30+01:00,7888.439181,20644.8332,31868.35416,22
2020-01-02T21:45+01:00,7877.339463,20547.09492,31756.17011,14.41
2020-01-02T22:00+01:00,7886.419232,20230.87572,31677.15446,44.5
2020-01-02T22:15+01:00,7889.449155,20112.51607,31960.20883,41.5
2020-01-02T22:30+01:00,7886.399233,19749.8458,31858.21366,21.7
2020-01-02T22:45+01:00,7885.019268,18965.46116,31834.74206,10.52
2020-01-02T23:00+01:00,7887.949193,18034.87768,31794.32957,43.02
2020-01-02T23:15+01:00,7883.219314,16909.5389,31856.60584,31.77
2020-01-02T23:30+01:00,7885.589253,16695.10311,32151.18225,17.88
2020-01-02T23:45+01:00,7870.359641,16570.8713,32342.52895,-2.92
2020-01-03T00:00+01:00,7890.04914,16827.44634,32587.66262,36.82
2020-01-03T00:15+01:00,7878.589432,16943.95803,32952.03955,27.34
2020-01-03T00:30+01:00,7873.219568,16710.63656,33332.26739,20
2020-01-03T00:45+01:00,7872.109597,16457.71677,33667.98647,1.84
2020-01-03T01:00+01:00,7896.648972,16095.11141,34048.22304,29.81
2020-01-03T01:15+01:00,7887.979193,15894.17116,34216.12108,22.85
2020-01-03T01:30+01:00,7883.649303,15716.88815,34515.8213,14.45
2020-01-03T01:45+01:00,7878.159443,15580.64099,34721.1615,3.43
2020-01-03T02:00+01:00,7886.439232,15184.99115,34992.19149,17.69
2020-01-03T02:15+01:00,7877.339463,14993.4568,35177.25903,15.85
2020-01-03T02:30+01:00,7876.409487,14911.11319,35253.04411,14.78
2020-01-03T02:45+01:00,7869.019675,14934.41868,35374.01467,11.65
2020-01-03T03:00+01:00,7855.010032,14842.85896,35615.50926,7
2020-01-03T03:15+01:00,7846.280254,14795.9647,35852.7199,9
2020-01-03T03:30+01:00,7820.8909,14866.13358,36180.46824,11.73
2020-01-03T03:45+01:00,7797.511496,14876.88683,36537.12326,12.73
2020-01-03T04:00+01:00,7776.762024,14845.55424,36946.07046,2.25
2020-01-03T04:15+01:00,7731.503176,14818.9499,37123.11484,4.13
2020-01-03T04:30+01:00,7729.163236,14864.57514,37448.73671,16.29
2020-01-03T04:45+01:00,7708.753755,14896.59473,37717.01768,17.99
2020-01-03T05:00+01:00,7683.82439,15038.93539,38202.5927,2.76
2020-01-03T05:15+01:00,7716.143567,15191.8765,38340.46449,7.14
2020-01-03T05:30+01:00,7747.382772,15354.01408,38427.92984,19.5
2020-01-03T05:45+01:00,7752.912631,15487.15552,38659.91114,33
2020-01-03T06:00+01:00,7739.002985,15812.59058,39519.58138,2.89
2020-01-03T06:15+01:00,7753.552615,16088.32783,39948.03489,21.05
2020-01-03T06:30+01:00,7755.962553,16367.95226,40257.1004,35.31
2020-01-03T06:45+01:00,7764.972324,16714.87699,40556.57844,46.75
2020-01-03T07:00+01:00,7721.313435,17311.40589,40588.41797,17.53
2020-01-03T07:15+01:00,7716.723552,18002.24167,40641.55267,29
2020-01-03T07:30+01:00,7675.794594,18567.38654,41158.90294,45.58
2020-01-03T07:45+01:00,7659.805001,18862.2328,41179.0205,40.69
2020-01-03T08:00+01:00,7542.517987,18828.67242,41245.51504,29.84
2020-01-03T08:15+01:00,7588.246823,18899.58247,41540.61225,40.2
2020-01-03T08:30+01:00,7609.116292,19061.66094,41275.86282,42.19
2020-01-03T08:45+01:00,7698.254022,19277.26494,41801.62687,35.74
2020-01-03T09:00+01:00,7755.71256,19540.71767,41894.63283,36.65
2020-01-03T09:15+01:00,7765.032322,19615.70816,42210.59199,41.59
2020-01-03T09:30+01:00,7765.182319,19551.11956,42291.20396,38.04
2020-01-03T09:45+01:00,7757.532513,19595.76681,42521.17207,33.69
2020-01-03T10:00+01:00,7773.872097,19822.5443,42534.96166,38.07
2020-01-03T10:15+01:00,7776.552029,19917.30622,43418.79993,40.15
2020-01-03T10:30+01:00,7760.212445,19796.20699,43906.4077,36.44
2020-01-03T10:45+01:00,7759.652459,19872.56147,44317.07923,33.41
2020-01-03T11:00+01:00,7730.313206,20176.81457,44364.2391,34.96
2020-01-03T11:15+01:00,7716.04357,20228.11166,44514.25234,40.63
2020-01-03T11:30+01:00,7722.363409,20403.10322,44516.28099,37.16
2020-01-03T11:45+01:00,7722.863396,20466.78788,44454.35261,37.34
2020-01-03T12:00+01:00,7739.632969,20570.35005,43938.98263,36.25
2020-01-03T12:15+01:00,7749.02273,20785.80193,43050.43704,39.57
2020-01-03T12:30+01:00,7752.102652,20926.79064,42480.41376,37.4
2020-01-03T12:45+01:00,7746.65279,20880.02197,42564.8654,36.78
2020-01-03T13:00+01:00,7745.852811,20675.29756,42361.51562,33.28
2020-01-03T13:15+01:00,7743.632867,20496.25409,42105.45411,34.22
2020-01-03T13:30+01:00,7742.942885,20300.58893,41869.30626,37.61
2020-01-03T13:45+01:00,7670.584727,20038.57211,42267.00418,41.01
2020-01-03T14:00+01:00,7672.994666,19860.63502,42510.65632,31.91
2020-01-03T14:15+01:00,7697.914031,19888.98263,42008.87207,33.87
2020-01-03T14:30+01:00,7703.153898,19926.60292,41268.20945,38.6
2020-01-03T14:45+01:00,7703.893879,19915.22762,40653.48536,41.66
2020-01-03T15:00+01:00,7678.494525,19856.37449,40574.73382,29.35
2020-01-03T15:15+01:00,7687.884286,19821.80669,40293.65053,35.29
2020-01-03T15:30+01:00,7688.074282,19794.06627,40323.16281,41.25
2020-01-03T15:45+01:00,7636.195602,19710.87022,40723.13376,43.26
2020-01-03T16:00+01:00,7553.687703,20063.49284,41086.79352,30.21
2020-01-03T16:15+01:00,7579.32705,20143.11965,41204.31806,36.29
2020-01-03T16:30+01:00,7611.606228,20388.24928,41489.76078,41.44
2020-01-03T16:45+01:00,7658.28504,20305.72408,41687.67152,49.33
2020-01-03T17:00+01:00,7620.016014,20113.30957,41444.06153,37.88
2020-01-03T17:15+01:00,7489.339341,19982.10491,41619.52868,40.82
2020-01-03T17:30+01:00,7406.251456,19986.7723,42237.54857,41.13
2020-01-03T17:45+01:00,7382.592058,20007.26569,42700.9564,42.31
2020-01-03T18:00+01:00,7291.854368,19815.9341,42987.46027,40.7
2020-01-03T18:15+01:00,7197.10678,19578.23716,43155.35287,39.54
2020-01-03T18:30+01:00,7038.42082,19396.40361,43189.01558,42.21
2020-01-03T18:45+01:00,7131.688446,19086.16994,43449.8542,39.56
2020-01-03T19:00+01:00,7055.830377,18498.57273,43225.66413,47.85
2020-01-03T19:15+01:00,7054.070422,18192.55328,43110.11967,39.74
2020-01-03T19:30+01:00,7064.160165,18012.93064,42566.48969,37.61
2020-01-03T19:45+01:00,7077.889815,17887.88949,41808.98307,29.89
2020-01-03T20:00+01:00,7371.952329,17549.29248,41886.50198,50.95
2020-01-03T20:15+01:00,7594.936653,17534.36415,41726.71912,39.6
2020-01-03T20:30+01:00,7614.856146,17323.05787,41666.28733,33.54
2020-01-03T20:45+01:00,7536.388143,17140.45949,41791.26059,24.13
2020-01-03T21:00+01:00,7641.525467,16528.27488,41404.52423,37.07
2020-01-03T21:15+01:00,7653.835153,16263.01983,41031.22744,36.85
2020-01-03T21:30+01:00,7648.175297,16092.71686,40551.46942,31.01
2020-01-03T21:45+01:00,7592.046726,15990.73752,40554.20465,21.03
2020-01-03T22:00+01:00,7721.91342,15749.20215,40261.13906,48.42
2020-01-03T22:15+01:00,7714.8636,15491.90946,40379.63794,36.33
2020-01-03T22:30+01:00,7727.223285,15451.47595,40273.83228,22
2020-01-03T22:45+01:00,7741.812914,15405.1905,40075.6626,9.3
2020-01-03T23:00+01:00,7810.371168,15358.47609,39789.08485,42.75
2020-01-03T23:15+01:00,7746.692789,15170.19152,39897.33511,33.39
2020-01-03T23:30+01:00,7734.053111,15101.15149,39643.5109,20
2020-01-03T23:45+01:00,7738.333002,14584.72829,39169.34619,1.5
2020-01-04T00:00+01:00,7781.381906,14127.20122,39036.38619,31.07
2020-01-04T00:15+01:00,7737.863014,14148.7169,38855.78583,25.98
2020-01-04T00:30+01:00,7656.375089,14116.9242,39011.65955,18.22
2020-01-04T00:45+01:00,7650.055249,14065.00384,38944.5703,4.16
2020-01-04T01:00+01:00,7736.263055,13931.55814,38392.57596,19.66
2020-01-04T01:15+01:00,7737.973011,13848.28664,37879.95966,14.61
2020-01-04T01:30+01:00,7738.882988,13971.22457,37666.2037,13.06
2020-01-04T01:45+01:00,7759.062474,14177.38294,37301.40492,5.43
2020-01-04T02:00+01:00,7769.332213,14459.7389,37080.74472,11.07
2020-01-04T02:15+01:00,7746.522794,14499.32248,36722.37133,9.1
2020-01-04T02:30+01:00,7749.352722,14540.93262,36463.22596,6.91
2020-01-04T02:45+01:00,7743.422873,14766.23417,36098.35657,3.32
2020-01-04T03:00+01:00,7755.172573,14860.20851,36012.58924,10.25
2020-01-04T03:15+01:00,7748.652739,14847.40077,36153.48264,6.2
2020-01-04T03:30+01:00,7741.752915,14626.15115,36205.28506,4.27
2020-01-04T03:45+01:00,7707.163796,14305.57663,36471.32618,2.94
2020-01-04T04:00+01:00,7664.124891,14019.5248,36890.92453,1.4
2020-01-04T04:15+01:00,7637.575567,14128.11688,37364.6048,1.93
2020-01-04T04:30+01:00,7642.425444,14108.36204,37790.58176,1.69
2020-01-04T04:45+01:00,7699.743985,14173.54798,38148.58998,-0.01
2020-01-04T05:00+01:00,7740.672943,14509.6664,38729.69184,-2.29
2020-01-04T05:15+01:00,7748.502743,14524.68729,39079.85616,-2.87
2020-01-04T05:30+01:00,7716.853549,14542.20483,39465.43517,3.66
2020-01-04T05:45+01:00,7695.724087,14455.56897,40020.39879,8.31
2020-01-04T06:00+01:00,7699.763984,14562.64779,41216.5981,-7.84
2020-01-04T06:15+01:00,7702.353918,14645.22184,41348.23688,-3.5
2020-01-04T06:30+01:00,7703.663885,14745.43875,41512.01481,1.68
2020-01-04T06:45+01:00,7687.844287,14844.51284,41661.27603,3.65
2020-01-04T07:00+01:00,7570.267281,15064.16622,41932.99704,-4.1
2020-01-04T07:15+01:00,7511.76877,15266.47986,42192.96537,-0.27
2020-01-04T07:30+01:00,7523.808463,15285.1964,42615.21113,8.42
2020-01-04T07:45+01:00,7543.027974,15510.46847,42799.41929,11.33
2020-01-04T08:00+01:00,7560.247536,16042.69809,43007.44664,9.56
2020-01-04T08:15+01:00,7570.597272,16132.4343,43180.69695,15.51
2020-01-04T08:30+01:00,7522.308502,16241.462,43669.96961,19.09
2020-01-04T08:45+01:00,7381.282092,16439.7978,44267.03415,17.74
2020-01-04T09:00+01:00,7301.094133,16745.18217,44923.09025,19.9
2020-01-04T09:15+01:00,7292.19436,16897.87802,45528.8412,20
2020-01-04T09:30+01:00,7289.864419,16942.82664,46192.67373,21
2020-01-04T09:45+01:00,7288.184462,16977.78798,46818.91596,19.11
2020-01-04T10:00+01:00,7241.645647,16587.31943,47323.48947,19.8
2020-01-04T10:15+01:00,7235.595801,16192.34524,47735.92249,19.73
2020-01-04T10:30+01:00,7241.385653,16129.44315,48197.56104,17.67
2020-01-04T10:45+01:00,7261.045153,16168.17679,48721.02213,16.7
2020-01-04T11:00+01:00,7267.184996,16492.04965,49039.30619,18.35
2020-01-04T11:15+01:00,7279.254689,16625.87913,49294.65747,21.34
2020-01-04T11:30+01:00,7265.265045,16743.05382,49815.63298,18.71
2020-01-04T11:45+01:00,7250.615418,16809.92836,50084.75067,21.6
2020-01-04T12:00+01:00,7302.974085,16848.49114,50240.77051,26.69
2020-01-04T12:15+01:00,7312.113853,16758.01255,50215.02177,15.37
2020-01-04T12:30+01:00,7306.254002,16728.67062,50266.91641,15.28
2020-01-04T12:45+01:00,7300.074159,16668.94319,50119.05882,10.62
2020-01-04T13:00+01:00,7311.753862,16270.05282,49915.54485,13.94
2020-01-04T13:15+01:00,7313.253824,16377.15779,49566.61791,13.94
2020-01-04T13:30+01:00,7309.263925,16582.29371,49361.58168,19
2020-01-04T13:45+01:00,7302.844089,16918.96151,49183.20191,19.11
2020-01-04T14:00+01:00,7290.374406,17223.85943,48863.03793,13.7
2020-01-04T14:15+01:00,7270.644908,17163.91431,48226.58718,13.4
2020-01-04T14:30+01:00,7273.304841,17200.24508,47418.71829,23.92
2020-01-04T14:45+01:00,7274.224817,17385.38778,46975.31406,23.06
2020-01-04T15:00+01:00,7260.625163,17574.71861,46258.63097,8.66
2020-01-04T15:15+01:00,7235.145812,17684.68579,45715.81195,17.46
2020-01-04T15:30+01:00,7251.71539,17764.25264,45495.78864,22.17
2020-01-04T15:45+01:00,7265.835031,17762.60391,45328.82668,27.27
2020-01-04T16:00+01:00,7281.064643,17866.90276,45311.64185,12.25
2020-01-04T16:15+01:00,7326.153495,18302.44386,44816.79586,22.02
2020-01-04T16:30+01:00,7373.172298,18597.82935,44575.38499,30.39
2020-01-04T16:45+01:00,7393.341785,19314.08861,44239.90903,37.35
2020-01-04T17:00+01:00,7376.392216,19819.6656,43784.72096,23.71
2020-01-04T17:15+01:00,7377.252194,20126.04314,43572.37154,29.01
2020-01-04T17:30+01:00,7364.992506,20283.8077,43374.8898,35.35
2020-01-04T17:45+01:00,7365.782486,20361.66443,43054.54045,39.19
2020-01-04T18:00+01:00,7480.629563,20531.04605,42454.60221,31.23
2020-01-04T18:15+01:00,7529.568317,20509.41373,41771.58565,32.06
2020-01-04T18:30+01:00,7524.958434,20518.21103,41138.76434,35.68
2020-01-04T18:45+01:00,7524.608443,20542.08184,40425.99592,35.78
2020-01-04T19:00+01:00,7541.408015,20430.00294,39740.12289,36.2
2020-01-04T19:15+01:00,7543.95795,20286.49518,39188.71135,34.17
2020-01-04T19:30+01:00,7562.787471,20234.42183,38272.20711,33.43
2020-01-04T19:45+01:00,7628.645795,20181.77722,37634.5408,32.71
2020-01-04T20:00+01:00,7613.716175,20365.12162,37048.38072,40.02
2020-01-04T20:15+01:00,7573.487199,20527.23001,36448.28782,36.91
2020-01-04T20:30+01:00,7496.899148,20572.54865,35610.93484,29.27
2020-01-04T20:45+01:00,7548.937824,20603.47272,34855.8049,25.48
2020-01-04T21:00+01:00,7601.73648,20340.11719,33822.05218,33.06
2020-01-04T21:15+01:00,7622.15596,20338.51332,32853.51064,33.77
2020-01-04T21:30+01:00,7662.834924,20254.63337,32082.69077,30.06
